t	Theta Leapfrog	Energy 
25.88	0.00663657	3.12937e-05
25.89	0.00653486	3.09889e-05
25.9	0.00654877	3.12084e-05
25.91	0.00644647	3.0919e-05
25.92	0.0064587	3.1119e-05
25.93	0.00635587	3.08454e-05
25.94	0.00636641	3.10253e-05
25.95	0.00626309	3.07678e-05
25.96	0.00627195	3.09275e-05
25.97	0.00616818	3.06864e-05
25.98	0.00617535	3.08254e-05
25.99	0.0060712	3.06011e-05
26	0.00607667	3.07192e-05
26.01	0.00597218	3.0512e-05
26.02	0.00597596	3.06089e-05
26.03	0.00587117	3.04189e-05
26.04	0.00587327	3.04944e-05
26.05	0.00576823	3.03219e-05
26.06	0.00576863	3.03759e-05
26.07	0.00566339	3.02211e-05
26.08	0.00566211	3.02533e-05
26.09	0.00555672	3.01164e-05
26.1	0.00555374	3.01268e-05
26.11	0.00544826	3.00079e-05
26.12	0.0054436	2.99964e-05
26.13	0.00533806	2.98955e-05
26.14	0.00533171	2.98621e-05
26.15	0.00522617	2.97794e-05
26.16	0.00521814	2.9724e-05
26.17	0.00511265	2.96596e-05
26.18	0.00510293	2.95823e-05
26.19	0.00499754	2.95361e-05
26.2	0.00498615	2.94369e-05
26.21	0.0048809	2.9409e-05
26.22	0.00486784	2.9288e-05
26.23	0.00476278	2.92784e-05
26.24	0.00474805	2.91357e-05
26.25	0.00464324	2.91442e-05
26.26	0.00462684	2.89801e-05
26.27	0.00452232	2.90067e-05
26.28	0.00450426	2.88212e-05
26.29	0.00440009	2.88658e-05
26.3	0.00438038	2.86593e-05
26.31	0.00427659	2.87217e-05
26.32	0.00425523	2.84944e-05
26.33	0.00415187	2.85744e-05
26.34	0.00412888	2.83266e-05
26.35	0.00402601	2.8424e-05
26.36	0.00400138	2.81561e-05
26.37	0.00389904	2.82707e-05
26.38	0.00387279	2.79829e-05
26.39	0.00377103	2.81145e-05
26.4	0.00374316	2.78073e-05
26.41	0.00364203	2.79556e-05
26.42	0.00361255	2.76294e-05
26.43	0.00351209	2.7794e-05
26.44	0.00348102	2.74493e-05
26.45	0.00338128	2.76298e-05
26.46	0.00334862	2.72671e-05
26.47	0.00324964	2.74633e-05
26.48	0.0032154	2.7083e-05
26.49	0.00311724	2.72945e-05
26.5	0.00308143	2.68972e-05
26.51	0.00298412	2.71235e-05
26.52	0.00294675	2.67098e-05
26.53	0.00285035	2.69505e-05
26.54	0.00281144	2.65209e-05
26.55	0.00271598	2.67755e-05
26.56	0.00267553	2.63308e-05
26.57	0.00258107	2.65988e-05
26.58	0.0025391	2.61395e-05
26.59	0.00244567	2.64205e-05
26.6	0.00240219	2.59473e-05
26.61	0.00230984	2.62407e-05
26.62	0.00226487	2.57542e-05
26.63	0.00217364	2.60595e-05
26.64	0.00212718	2.55605e-05
26.65	0.00203712	2.58771e-05
26.66	0.00198919	2.53663e-05
26.67	0.00190033	2.56936e-05
26.68	0.00185095	2.51718e-05
26.69	0.00176334	2.55092e-05
26.7	0.00171251	2.49771e-05
26.71	0.00162619	2.5324e-05
26.72	0.00157395	2.47823e-05
26.73	0.00148895	2.51382e-05
26.74	0.0014353	2.45878e-05
26.75	0.00135167	2.49519e-05
26.76	0.00129662	2.43936e-05
26.77	0.0012144	2.47652e-05
26.78	0.00115798	2.41998e-05
26.79	0.00107721	2.45783e-05
26.8	0.00101942	2.40067e-05
26.81	0.00094013	2.43914e-05
26.82	0.000881	2.38143e-05
26.83	0.000803233	2.42046e-05
26.84	0.000742777	2.36229e-05
26.85	0.000666567	2.4018e-05
26.86	0.000604803	2.34325e-05
26.87	0.000530186	2.38318e-05
26.88	0.000467134	2.32435e-05
26.89	0.000394144	2.36461e-05
26.9	0.000329821	2.30557e-05
26.91	0.000258493	2.3461e-05
26.92	0.000192919	2.28696e-05
26.93	0.000123287	2.32768e-05
26.94	5.64812e-05	2.26851e-05
26.95	-1.14234e-05	2.30935e-05
26.96	-7.94407e-05	2.25024e-05
26.97	-0.000145585	2.29113e-05
26.98	-0.000214794	2.23216e-05
26.99	-0.000279147	2.27303e-05
27	-0.000349528	2.21429e-05
27.01	-0.000412059	2.25506e-05
27.02	-0.000483589	2.19664e-05
27.03	-0.000544269	2.23724e-05
27.04	-0.000616929	2.17922e-05
27.05	-0.000675728	2.21958e-05
27.06	-0.000749496	2.16205e-05
27.07	-0.000806387	2.20209e-05
27.08	-0.00088124	2.14513e-05
27.09	-0.000936196	2.18478e-05
27.1	-0.00101211	2.12848e-05
27.11	-0.00106511	2.16767e-05
27.12	-0.00114207	2.11211e-05
27.13	-0.00119307	2.15077e-05
27.14	-0.00127105	2.09602e-05
27.15	-0.00132005	2.13408e-05
27.16	-0.00139902	2.08023e-05
27.17	-0.00144598	2.11762e-05
27.18	-0.00152592	2.06475e-05
27.19	-0.00157082	2.1014e-05
27.2	-0.00165171	2.04958e-05
27.21	-0.00169454	2.08542e-05
27.22	-0.00177635	2.03473e-05
27.23	-0.00181708	2.06971e-05
27.24	-0.00189979	2.02021e-05
27.25	-0.0019384	2.05425e-05
27.26	-0.00202198	2.00603e-05
27.27	-0.00205845	2.03908e-05
27.28	-0.00214289	1.9922e-05
27.29	-0.0021772	2.02418e-05
27.3	-0.00226246	1.97871e-05
27.31	-0.00229459	2.00958e-05
27.32	-0.00238066	1.96558e-05
27.33	-0.0024106	1.99527e-05
27.34	-0.00249744	1.95281e-05
27.35	-0.00252518	1.98126e-05
27.36	-0.00261276	1.9404e-05
27.37	-0.00263828	1.96757e-05
27.38	-0.00272659	1.92836e-05
27.39	-0.00274987	1.95419e-05
27.4	-0.00283888	1.91669e-05
27.41	-0.00285992	1.94113e-05
27.42	-0.00294959	1.90539e-05
27.43	-0.00296838	1.9284e-05
27.44	-0.00305869	1.89447e-05
27.45	-0.00307521	1.916e-05
27.46	-0.00316614	1.88392e-05
27.47	-0.00318038	1.90393e-05
27.48	-0.0032719	1.87375e-05
27.49	-0.00328386	1.8922e-05
27.5	-0.00337594	1.86396e-05
27.51	-0.00338561	1.88081e-05
27.52	-0.00347822	1.85455e-05
27.53	-0.0034856	1.86976e-05
27.54	-0.00357871	1.84551e-05
27.55	-0.00358379	1.85905e-05
27.56	-0.00367738	1.83685e-05
27.57	-0.00368015	1.84869e-05
27.58	-0.00377419	1.82856e-05
27.59	-0.00377465	1.83867e-05
27.6	-0.00386911	1.82064e-05
27.61	-0.00386726	1.829e-05
27.62	-0.00396211	1.81308e-05
27.63	-0.00395796	1.81968e-05
27.64	-0.00405317	1.8059e-05
27.65	-0.0040467	1.8107e-05
27.66	-0.00414225	1.79907e-05
27.67	-0.00413347	1.80206e-05
27.68	-0.00422932	1.79259e-05
27.69	-0.00421824	1.79377e-05
27.7	-0.00431437	1.78647e-05
27.71	-0.00430099	1.78581e-05
27.72	-0.00439736	1.78069e-05
27.73	-0.00438168	1.77819e-05
27.74	-0.00447826	1.77525e-05
27.75	-0.00446029	1.77091e-05
27.76	-0.00455707	1.77014e-05
27.77	-0.0045368	1.76396e-05
27.78	-0.00463374	1.76536e-05
27.79	-0.0046112	1.75733e-05
27.8	-0.00470826	1.7609e-05
27.81	-0.00468345	1.75103e-05
27.82	-0.00478061	1.75674e-05
27.83	-0.00475353	1.74504e-05
27.84	-0.00485076	1.75289e-05
27.85	-0.00482144	1.73937e-05
27.86	-0.00491871	1.74933e-05
27.87	-0.00488714	1.734e-05
27.88	-0.00498442	1.74605e-05
27.89	-0.00495063	1.72893e-05
27.9	-0.00504789	1.74305e-05
27.91	-0.00501188	1.72416e-05
27.92	-0.00510909	1.74032e-05
27.93	-0.00507089	1.71968e-05
27.94	-0.00516801	1.73784e-05
27.95	-0.00512763	1.71547e-05
27.96	-0.00522464	1.73561e-05
27.97	-0.00518209	1.71154e-05
27.98	-0.00527896	1.73361e-05
27.99	-0.00523426	1.70788e-05
28	-0.00533096	1.73184e-05
28.01	-0.00528413	1.70447e-05
28.02	-0.00538063	1.73028e-05
28.03	-0.00533169	1.70131e-05
28.04	-0.00542796	1.72892e-05
28.05	-0.00537693	1.6984e-05
28.06	-0.00547293	1.72776e-05
28.07	-0.00541983	1.69571e-05
28.08	-0.00551554	1.72677e-05
28.09	-0.0054604	1.69325e-05
28.1	-0.00555579	1.72595e-05
28.11	-0.00549862	1.691e-05
28.12	-0.00559366	1.72529e-05
28.13	-0.00553449	1.68896e-05
28.14	-0.00562915	1.72477e-05
28.15	-0.005568	1.68711e-05
28.16	-0.00566225	1.72439e-05
28.17	-0.00559916	1.68544e-05
28.18	-0.00569296	1.72412e-05
28.19	-0.00562795	1.68395e-05
28.2	-0.00572128	1.72396e-05
28.21	-0.00565438	1.68262e-05
28.22	-0.00574721	1.7239e-05
28.23	-0.00567844	1.68145e-05
28.24	-0.00577074	1.72392e-05
28.25	-0.00570014	1.68042e-05
28.26	-0.00579188	1.72401e-05
28.27	-0.00571947	1.67953e-05
28.28	-0.00581062	1.72416e-05
28.29	-0.00573644	1.67876e-05
28.3	-0.00582697	1.72436e-05
28.31	-0.00575105	1.67809e-05
28.32	-0.00584093	1.72459e-05
28.33	-0.00576331	1.67754e-05
28.34	-0.00585251	1.72485e-05
28.35	-0.00577321	1.67707e-05
28.36	-0.0058617	1.72511e-05
28.37	-0.00578077	1.67668e-05
28.38	-0.00586852	1.72538e-05
28.39	-0.00578598	1.67636e-05
28.4	-0.00587297	1.72563e-05
28.41	-0.00578887	1.6761e-05
28.42	-0.00587506	1.72586e-05
28.43	-0.00578943	1.67588e-05
28.44	-0.0058748	1.72605e-05
28.45	-0.00578767	1.67571e-05
28.46	-0.0058722	1.7262e-05
28.47	-0.00578361	1.67556e-05
28.48	-0.00586726	1.72628e-05
28.49	-0.00577726	1.67542e-05
28.5	-0.00586	1.7263e-05
28.51	-0.00576863	1.6753e-05
28.52	-0.00585044	1.72624e-05
28.53	-0.00575772	1.67516e-05
28.54	-0.00583857	1.72609e-05
28.55	-0.00574456	1.67502e-05
28.56	-0.00582442	1.72584e-05
28.57	-0.00572916	1.67485e-05
28.58	-0.00580801	1.72549e-05
28.59	-0.00571154	1.67464e-05
28.6	-0.00578934	1.72501e-05
28.61	-0.0056917	1.6744e-05
28.62	-0.00576844	1.72441e-05
28.63	-0.00566967	1.6741e-05
28.64	-0.00574531	1.72367e-05
28.65	-0.00564547	1.67373e-05
28.66	-0.00571999	1.72278e-05
28.67	-0.0056191	1.6733e-05
28.68	-0.00569248	1.72174e-05
28.69	-0.00559061	1.67279e-05
28.7	-0.00566281	1.72055e-05
28.71	-0.00555999	1.67218e-05
28.72	-0.005631	1.71918e-05
28.73	-0.00552727	1.67148e-05
28.74	-0.00559706	1.71764e-05
28.75	-0.00549249	1.67068e-05
28.76	-0.00556103	1.71592e-05
28.77	-0.00545564	1.66976e-05
28.78	-0.00552292	1.71401e-05
28.79	-0.00541677	1.66872e-05
28.8	-0.00548275	1.7119e-05
28.81	-0.00537589	1.66756e-05
28.82	-0.00544056	1.7096e-05
28.83	-0.00533304	1.66626e-05
28.84	-0.00539636	1.70709e-05
28.85	-0.00528822	1.66482e-05
28.86	-0.00535018	1.70437e-05
28.87	-0.00524147	1.66324e-05
28.88	-0.00530205	1.70144e-05
28.89	-0.00519282	1.6615e-05
28.9	-0.00525199	1.69829e-05
28.91	-0.0051423	1.6596e-05
28.92	-0.00520003	1.69493e-05
28.93	-0.00508992	1.65753e-05
28.94	-0.00514621	1.69134e-05
28.95	-0.00503572	1.6553e-05
28.96	-0.00509054	1.68752e-05
28.97	-0.00497973	1.6529e-05
28.98	-0.00503306	1.68347e-05
28.99	-0.00492198	1.65031e-05
29	-0.00497379	1.6792e-05
29.01	-0.0048625	1.64755e-05
29.02	-0.00491278	1.67469e-05
29.03	-0.00480132	1.6446e-05
29.04	-0.00485004	1.66995e-05
29.05	-0.00473847	1.64146e-05
29.06	-0.00478562	1.66498e-05
29.07	-0.00467397	1.63813e-05
29.08	-0.00471954	1.65978e-05
29.09	-0.00460788	1.6346e-05
29.1	-0.00465183	1.65435e-05
29.11	-0.00454021	1.63088e-05
29.12	-0.00458254	1.64868e-05
29.13	-0.004471	1.62696e-05
29.14	-0.00451169	1.64279e-05
29.15	-0.00440029	1.62284e-05
29.16	-0.00443932	1.63667e-05
29.17	-0.00432811	1.61852e-05
29.18	-0.00436546	1.63032e-05
29.19	-0.00425449	1.61399e-05
29.2	-0.00429015	1.62375e-05
29.21	-0.00417947	1.60927e-05
29.22	-0.00421342	1.61696e-05
29.23	-0.00410309	1.60434e-05
29.24	-0.00413532	1.60995e-05
29.25	-0.00402538	1.59921e-05
29.26	-0.00405587	1.60273e-05
29.27	-0.00394637	1.59388e-05
29.28	-0.00397511	1.5953e-05
29.29	-0.00386611	1.58835e-05
29.3	-0.00389309	1.58766e-05
29.31	-0.00378463	1.58262e-05
29.32	-0.00380983	1.57982e-05
29.33	-0.00370197	1.57669e-05
29.34	-0.00372538	1.57179e-05
29.35	-0.00361817	1.57057e-05
29.36	-0.00363978	1.56356e-05
29.37	-0.00353326	1.56426e-05
29.38	-0.00355306	1.55515e-05
29.39	-0.00344729	1.55775e-05
29.4	-0.00346526	1.54656e-05
29.41	-0.00336029	1.55106e-05
29.42	-0.00337642	1.5378e-05
29.43	-0.00327229	1.54418e-05
29.44	-0.00328659	1.52887e-05
29.45	-0.00318335	1.53712e-05
29.46	-0.00319579	1.51979e-05
29.47	-0.0030935	1.52989e-05
29.48	-0.00310408	1.51055e-05
29.49	-0.00300278	1.52248e-05
29.5	-0.00301149	1.50116e-05
29.51	-0.00291123	1.5149e-05
29.52	-0.00291806	1.49164e-05
29.53	-0.00281889	1.50716e-05
29.54	-0.00282383	1.48199e-05
29.55	-0.0027258	1.49926e-05
29.56	-0.00272885	1.47221e-05
29.57	-0.00263199	1.49121e-05
29.58	-0.00263315	1.46232e-05
29.59	-0.00253752	1.483e-05
29.6	-0.00253677	1.45233e-05
29.61	-0.00244242	1.47465e-05
29.62	-0.00243976	1.44224e-05
29.63	-0.00234673	1.46617e-05
29.64	-0.00234216	1.43205e-05
29.65	-0.00225049	1.45755e-05
29.66	-0.002244	1.42179e-05
29.67	-0.00215374	1.44881e-05
29.68	-0.00214533	1.41145e-05
29.69	-0.00205652	1.43995e-05
29.7	-0.0020462	1.40105e-05
29.71	-0.00195888	1.43097e-05
29.72	-0.00194663	1.3906e-05
29.73	-0.00186086	1.42189e-05
29.74	-0.00184668	1.3801e-05
29.75	-0.00176249	1.41271e-05
29.76	-0.00174639	1.36957e-05
29.77	-0.00166381	1.40344e-05
29.78	-0.00164579	1.359e-05
29.79	-0.00156488	1.39408e-05
29.8	-0.00154493	1.34842e-05
29.81	-0.00146572	1.38464e-05
29.82	-0.00144385	1.33783e-05
29.83	-0.00136637	1.37513e-05
29.84	-0.00134258	1.32724e-05
29.85	-0.00126689	1.36555e-05
29.86	-0.00124118	1.31666e-05
29.87	-0.00116731	1.35592e-05
29.88	-0.00113968	1.30609e-05
29.89	-0.00106766	1.34624e-05
29.9	-0.00103812	1.29555e-05
29.91	-0.000967995	1.33652e-05
29.92	-0.000936548	1.28505e-05
29.93	-0.000868348	1.32676e-05
29.94	-0.000834997	1.27459e-05
29.95	-0.00076876	1.31698e-05
29.96	-0.000733511	1.26418e-05
29.97	-0.000669271	1.30717e-05
29.98	-0.00063213	1.25383e-05
29.99	-0.000569919	1.29735e-05
30	-0.000530893	1.24355e-05
30.01	-0.000470744	1.28753e-05
30.02	-0.000429841	1.23335e-05
30.03	-0.000371785	1.27771e-05
30.04	-0.000329012	1.22323e-05
30.05	-0.00027308	1.2679e-05
30.06	-0.000228447	1.21321e-05
30.07	-0.000174669	1.25811e-05
30.08	-0.000128183	1.20329e-05
30.09	-7.65887e-05	1.24835e-05
30.1	-2.82613e-05	1.19347e-05
30.11	2.11225e-05	1.23861e-05
30.12	7.12812e-05	1.18378e-05
30.13	0.000118427	1.22892e-05
30.14	0.000170406	1.1742e-05
30.15	0.000215288	1.21927e-05
30.16	0.000269075	1.16475e-05
30.17	0.000311668	1.20967e-05
30.18	0.000367251	1.15545e-05
30.19	0.00040753	1.20014e-05
30.2	0.000464897	1.14628e-05
30.21	0.000502839	1.19067e-05
30.22	0.000561976	1.13726e-05
30.23	0.000597558	1.18128e-05
30.24	0.00065845	1.1284e-05
30.25	0.000691653	1.17197e-05
30.26	0.000754286	1.1197e-05
30.27	0.000785087	1.16274e-05
30.28	0.000849445	1.11116e-05
30.29	0.000877827	1.1536e-05
30.3	0.000943894	1.1028e-05
30.31	0.000969838	1.14457e-05
30.32	0.0010376	1.09461e-05
30.33	0.00106109	1.13564e-05
30.34	0.00113052	1.0866e-05
30.35	0.00115154	1.12682e-05
30.36	0.00122263	1.07878e-05
30.37	0.00124116	1.11811e-05
30.38	0.00131389	1.07114e-05
30.39	0.00132992	1.10953e-05
30.4	0.00140427	1.0637e-05
30.41	0.00141779	1.10107e-05
30.42	0.00149374	1.05645e-05
30.43	0.00150473	1.09274e-05
30.44	0.00158226	1.0494e-05
30.45	0.00159072	1.08455e-05
30.46	0.00166981	1.04255e-05
30.47	0.00167572	1.0765e-05
30.48	0.00175635	1.0359e-05
30.49	0.00175971	1.0686e-05
30.5	0.00184185	1.02946e-05
30.51	0.00184264	1.06084e-05
30.52	0.00192628	1.02323e-05
30.53	0.00192451	1.05323e-05
30.54	0.00200961	1.01721e-05
30.55	0.00200527	1.04578e-05
30.56	0.00209182	1.01139e-05
30.57	0.0020849	1.03849e-05
30.58	0.00217287	1.00578e-05
30.59	0.00216337	1.03137e-05
30.6	0.00225274	1.00039e-05
30.61	0.00224065	1.0244e-05
30.62	0.00233139	9.95205e-06
30.63	0.00231673	1.01761e-05
30.64	0.00240881	9.90231e-06
30.65	0.00239157	1.01098e-05
30.66	0.00248497	9.85467e-06
30.67	0.00246515	1.00453e-05
30.68	0.00255984	9.80912e-06
30.69	0.00253744	9.98248e-06
30.7	0.0026334	9.76565e-06
30.71	0.00260842	9.92144e-06
30.72	0.00270562	9.72424e-06
30.73	0.00267807	9.86216e-06
30.74	0.00277647	9.68487e-06
30.75	0.00274637	9.80465e-06
30.76	0.00284595	9.64753e-06
30.77	0.00281329	9.74894e-06
30.78	0.00291402	9.6122e-06
30.79	0.00287881	9.69501e-06
30.8	0.00298066	9.57883e-06
30.81	0.00294292	9.64288e-06
30.82	0.00304585	9.54741e-06
30.83	0.00300558	9.59255e-06
30.84	0.00310957	9.51791e-06
30.85	0.00306679	9.544e-06
30.86	0.00317181	9.49028e-06
30.87	0.00312652	9.49725e-06
30.88	0.00323253	9.46449e-06
30.89	0.00318476	9.45227e-06
30.9	0.00329174	9.44051e-06
30.91	0.00324149	9.40907e-06
30.92	0.00334939	9.41828e-06
30.93	0.0032967	9.36763e-06
30.94	0.00340549	9.39777e-06
30.95	0.00335035	9.32794e-06
30.96	0.00346001	9.37893e-06
30.97	0.00340245	9.28998e-06
30.98	0.00351294	9.3617e-06
30.99	0.00345298	9.25373e-06
31	0.00356426	9.34605e-06
31.01	0.00350192	9.21917e-06
31.02	0.00361395	9.33191e-06
31.03	0.00354927	9.18629e-06
31.04	0.00366202	9.31923e-06
31.05	0.003595	9.15505e-06
31.06	0.00370843	9.30795e-06
31.07	0.0036391	9.12542e-06
31.08	0.00375319	9.29802e-06
31.09	0.00368157	9.09739e-06
31.1	0.00379628	9.28937e-06
31.11	0.0037224	9.07091e-06
31.12	0.00383768	9.28195e-06
31.13	0.00376157	9.04596e-06
31.14	0.00387739	9.2757e-06
31.15	0.00379908	9.0225e-06
31.16	0.0039154	9.27054e-06
31.17	0.00383492	9.00049e-06
31.18	0.0039517	9.26641e-06
31.19	0.00386908	8.9799e-06
31.2	0.00398628	9.26326e-06
31.21	0.00390155	8.96069e-06
31.22	0.00401914	9.261e-06
31.23	0.00393233	8.94282e-06
31.24	0.00405027	9.25958e-06
31.25	0.00396141	8.92624e-06
31.26	0.00407966	9.25892e-06
31.27	0.00398879	8.91092e-06
31.28	0.00410731	9.25896e-06
31.29	0.00401446	8.89679e-06
31.3	0.00413322	9.25963e-06
31.31	0.00403843	8.88383e-06
31.32	0.00415738	9.26086e-06
31.33	0.00406068	8.87198e-06
31.34	0.00417978	9.26258e-06
31.35	0.00408122	8.8612e-06
31.36	0.00420043	9.26472e-06
31.37	0.00410004	8.85142e-06
31.38	0.00421932	9.2672e-06
31.39	0.00411715	8.84262e-06
31.4	0.00423646	9.26997e-06
31.41	0.00413254	8.83472e-06
31.42	0.00425184	9.27295e-06
31.43	0.00414622	8.82769e-06
31.44	0.00426547	9.27607e-06
31.45	0.00415819	8.82146e-06
31.46	0.00427734	9.27927e-06
31.47	0.00416844	8.81599e-06
31.48	0.00428746	9.28247e-06
31.49	0.00417699	8.81122e-06
31.5	0.00429583	9.28562e-06
31.51	0.00418383	8.8071e-06
31.52	0.00430246	9.28863e-06
31.53	0.00418897	8.80357e-06
31.54	0.00430734	9.29146e-06
31.55	0.00419242	8.80058e-06
31.56	0.00431049	9.29403e-06
31.57	0.00419418	8.79807e-06
31.58	0.00431191	9.29628e-06
31.59	0.00419425	8.796e-06
31.6	0.0043116	9.29815e-06
31.61	0.00419265	8.79429e-06
31.62	0.00430957	9.29958e-06
31.63	0.00418938	8.79291e-06
31.64	0.00430583	9.30051e-06
31.65	0.00418445	8.7918e-06
31.66	0.00430039	9.30088e-06
31.67	0.00417786	8.79089e-06
31.68	0.00429326	9.30063e-06
31.69	0.00416964	8.79014e-06
31.7	0.00428444	9.29972e-06
31.71	0.00415978	8.7895e-06
31.72	0.00427395	9.29808e-06
31.73	0.0041483	8.78891e-06
31.74	0.00426179	9.29568e-06
31.75	0.0041352	8.78832e-06
31.76	0.00424798	9.29244e-06
31.77	0.00412051	8.78767e-06
31.78	0.00423253	9.28834e-06
31.79	0.00410424	8.78692e-06
31.8	0.00421545	9.28333e-06
31.81	0.00408639	8.78602e-06
31.82	0.00419676	9.27736e-06
31.83	0.00406697	8.78491e-06
31.84	0.00417647	9.27039e-06
31.85	0.00404602	8.78355e-06
31.86	0.00415459	9.26238e-06
31.87	0.00402353	8.78189e-06
31.88	0.00413114	9.25329e-06
31.89	0.00399953	8.77989e-06
31.9	0.00410613	9.2431e-06
31.91	0.00397403	8.77749e-06
31.92	0.00407958	9.23177e-06
31.93	0.00394704	8.77466e-06
31.94	0.00405151	9.21926e-06
31.95	0.00391859	8.77135e-06
31.96	0.00402193	9.20556e-06
31.97	0.00388869	8.76752e-06
31.98	0.00399086	9.19063e-06
31.99	0.00385736	8.76313e-06
32	0.00395832	9.17446e-06
32.01	0.00382461	8.75814e-06
32.02	0.00392433	9.15702e-06
32.03	0.00379047	8.75251e-06
32.04	0.0038889	9.1383e-06
32.05	0.00375496	8.74621e-06
32.06	0.00385206	9.11828e-06
32.07	0.00371809	8.7392e-06
32.08	0.00381383	9.09695e-06
32.09	0.00367989	8.73145e-06
32.1	0.00377423	9.0743e-06
32.11	0.00364037	8.72293e-06
32.12	0.00373327	9.05031e-06
32.13	0.00359956	8.71361e-06
32.14	0.00369098	9.02499e-06
32.15	0.00355748	8.70345e-06
32.16	0.00364739	8.99834e-06
32.17	0.00351416	8.69243e-06
32.18	0.00360251	8.97034e-06
32.19	0.0034696	8.68053e-06
32.2	0.00355637	8.94101e-06
32.21	0.00342385	8.66773e-06
32.22	0.00350898	8.91035e-06
32.23	0.00337691	8.654e-06
32.24	0.00346039	8.87836e-06
32.25	0.00332881	8.63932e-06
32.26	0.0034106	8.84506e-06
32.27	0.00327959	8.62368e-06
32.28	0.00335964	8.81046e-06
32.29	0.00322926	8.60705e-06
32.3	0.00330754	8.77456e-06
32.31	0.00317784	8.58943e-06
32.32	0.00325432	8.73739e-06
32.33	0.00312536	8.5708e-06
32.34	0.00320001	8.69897e-06
32.35	0.00307185	8.55114e-06
32.36	0.00314464	8.65931e-06
32.37	0.00301734	8.53046e-06
32.38	0.00308822	8.61843e-06
32.39	0.00296184	8.50875e-06
32.4	0.00303079	8.57637e-06
32.41	0.00290539	8.48599e-06
32.42	0.00297238	8.53315e-06
32.43	0.00284801	8.46219e-06
32.44	0.00291301	8.4888e-06
32.45	0.00278973	8.43734e-06
32.46	0.0028527	8.44335e-06
32.47	0.00273057	8.41144e-06
32.48	0.00279149	8.39682e-06
32.49	0.00267057	8.38449e-06
32.5	0.0027294	8.34926e-06
32.51	0.00260974	8.35651e-06
32.52	0.00266647	8.30071e-06
32.53	0.00254813	8.32748e-06
32.54	0.00260271	8.25119e-06
32.55	0.00248575	8.29742e-06
32.56	0.00253816	8.20075e-06
32.57	0.00242263	8.26634e-06
32.58	0.00247285	8.14943e-06
32.59	0.00235881	8.23425e-06
32.6	0.00240681	8.09726e-06
32.61	0.0022943	8.20115e-06
32.62	0.00234006	8.0443e-06
32.63	0.00222915	8.16707e-06
32.64	0.00227264	7.99059e-06
32.65	0.00216337	8.13201e-06
32.66	0.00220457	7.93618e-06
32.67	0.002097	8.09599e-06
32.68	0.00213588	7.8811e-06
32.69	0.00203007	8.05903e-06
32.7	0.00206661	7.82541e-06
32.71	0.0019626	8.02115e-06
32.72	0.00199678	7.76916e-06
32.73	0.00189463	7.98237e-06
32.74	0.00192642	7.71239e-06
32.75	0.00182617	7.94271e-06
32.76	0.00185557	7.65516e-06
32.77	0.00175728	7.9022e-06
32.78	0.00178425	7.59752e-06
32.79	0.00168796	7.86085e-06
32.8	0.00171249	7.53951e-06
32.81	0.00161826	7.81869e-06
32.82	0.00164033	7.4812e-06
32.83	0.0015482	7.77576e-06
32.84	0.00156779	7.42262e-06
32.85	0.00147781	7.73207e-06
32.86	0.0014949	7.36385e-06
32.87	0.00140711	7.68766e-06
32.88	0.0014217	7.30492e-06
32.89	0.00133615	7.64255e-06
32.9	0.00134822	7.24588e-06
32.91	0.00126495	7.59678e-06
32.92	0.00127448	7.18681e-06
32.93	0.00119354	7.55038e-06
32.94	0.00120052	7.12773e-06
32.95	0.00112195	7.50338e-06
32.96	0.00112636	7.06872e-06
32.97	0.0010502	7.45582e-06
32.98	0.00105204	7.00981e-06
32.99	0.000978332	7.40772e-06
33	0.000977589	6.95107e-06
33.01	0.000906369	7.35912e-06
33.02	0.000903032	6.89254e-06
33.03	0.000834342	7.31007e-06
33.04	0.000828403	6.83428e-06
33.05	0.00076228	7.26059e-06
33.06	0.00075373	6.77633e-06
33.07	0.000690212	7.21072e-06
33.08	0.000679044	6.71874e-06
33.09	0.000618167	7.16049e-06
33.1	0.000604374	6.66157e-06
33.11	0.000546173	7.10995e-06
33.12	0.000529751	6.60486e-06
33.13	0.000474259	7.05914e-06
33.14	0.000455203	6.54865e-06
33.15	0.000402453	7.00808e-06
33.16	0.000380761	6.49301e-06
33.17	0.000330784	6.95682e-06
33.18	0.000306453	6.43796e-06
33.19	0.000259281	6.90539e-06
33.2	0.000232308	6.38355e-06
33.21	0.00018797	6.85384e-06
33.22	0.000158356	6.32984e-06
33.23	0.000116879	6.80221e-06
33.24	8.46246e-05	6.27685e-06
33.25	4.6037e-05	6.75052e-06
33.26	1.11428e-05	6.22463e-06
33.27	-2.45297e-05	6.69882e-06
33.28	-6.20612e-05	6.17322e-06
33.29	-9.47937e-05	6.64715e-06
33.3	-0.000134959	6.12266e-06
33.31	-0.000164728	6.59555e-06
33.32	-0.000207524	6.07297e-06
33.33	-0.000234307	6.54405e-06
33.34	-0.000279727	6.02421e-06
33.35	-0.000303503	6.49268e-06
33.36	-0.000351541	5.97639e-06
33.37	-0.00037229	6.4415e-06
33.38	-0.00042294	5.92955e-06
33.39	-0.000440642	6.39053e-06
33.4	-0.000493896	5.88372e-06
33.41	-0.000508535	6.3398e-06
33.42	-0.000564382	5.83894e-06
33.43	-0.000575942	6.28937e-06
33.44	-0.000634374	5.79521e-06
33.45	-0.000642839	6.23925e-06
