t	Theta Euler	Energy
59.05	-0.000204054	6.05843e-08
59.06	-0.000206874	6.04326e-08
59.07	-0.000209668	6.02839e-08
59.08	-0.000212436	6.0138e-08
59.09	-0.000215177	5.9995e-08
59.1	-0.000217892	5.9855e-08
59.11	-0.000220579	5.97178e-08
59.12	-0.00022324	5.95835e-08
59.13	-0.000225873	5.94521e-08
59.14	-0.000228478	5.93236e-08
59.15	-0.000231056	5.9198e-08
59.16	-0.000233606	5.90752e-08
59.17	-0.000236127	5.89552e-08
59.18	-0.00023862	5.88381e-08
59.19	-0.000241085	5.87238e-08
59.2	-0.00024352	5.86124e-08
59.21	-0.000245927	5.85037e-08
59.22	-0.000248305	5.83977e-08
59.23	-0.000250653	5.82946e-08
59.24	-0.000252972	5.81941e-08
59.25	-0.00025526	5.80964e-08
59.26	-0.00025752	5.80014e-08
59.27	-0.000259749	5.79091e-08
59.28	-0.000261947	5.78194e-08
59.29	-0.000264116	5.77324e-08
59.3	-0.000266254	5.7648e-08
59.31	-0.000268361	5.75662e-08
59.32	-0.000270437	5.74869e-08
59.33	-0.000272483	5.74101e-08
59.34	-0.000274497	5.73359e-08
59.35	-0.00027648	5.72642e-08
59.36	-0.000278432	5.71949e-08
59.37	-0.000280352	5.7128e-08
59.38	-0.00028224	5.70635e-08
59.39	-0.000284097	5.70014e-08
59.4	-0.000285921	5.69416e-08
59.41	-0.000287714	5.68842e-08
59.42	-0.000289474	5.68289e-08
59.43	-0.000291202	5.6776e-08
59.44	-0.000292898	5.67252e-08
59.45	-0.000294561	5.66766e-08
59.46	-0.000296192	5.66301e-08
59.47	-0.00029779	5.65857e-08
59.48	-0.000299355	5.65433e-08
59.49	-0.000300887	5.6503e-08
59.5	-0.000302386	5.64646e-08
59.51	-0.000303852	5.64282e-08
59.52	-0.000305285	5.63937e-08
59.53	-0.000306684	5.63611e-08
59.54	-0.000308051	5.63303e-08
59.55	-0.000309383	5.63012e-08
59.56	-0.000310683	5.62739e-08
59.57	-0.000311949	5.62483e-08
59.58	-0.000313181	5.62244e-08
59.59	-0.00031438	5.6202e-08
59.6	-0.000315544	5.61813e-08
59.61	-0.000316676	5.61621e-08
59.62	-0.000317773	5.61443e-08
59.63	-0.000318836	5.6128e-08
59.64	-0.000319866	5.61131e-08
59.65	-0.000320861	5.60995e-08
59.66	-0.000321823	5.60873e-08
59.67	-0.000322751	5.60763e-08
59.68	-0.000323644	5.60665e-08
59.69	-0.000324504	5.60579e-08
59.7	-0.000325329	5.60505e-08
59.71	-0.00032612	5.60441e-08
59.72	-0.000326878	5.60387e-08
59.73	-0.000327601	5.60343e-08
59.74	-0.00032829	5.60309e-08
59.75	-0.000328944	5.60284e-08
59.76	-0.000329565	5.60267e-08
59.77	-0.000330152	5.60258e-08
59.78	-0.000330704	5.60257e-08
59.79	-0.000331222	5.60263e-08
59.8	-0.000331707	5.60275e-08
59.81	-0.000332157	5.60294e-08
59.82	-0.000332573	5.60318e-08
59.83	-0.000332955	5.60347e-08
59.84	-0.000333303	5.60381e-08
59.85	-0.000333617	5.6042e-08
59.86	-0.000333897	5.60462e-08
59.87	-0.000334143	5.60508e-08
59.88	-0.000334355	5.60556e-08
59.89	-0.000334533	5.60607e-08
59.9	-0.000334678	5.6066e-08
59.91	-0.000334789	5.60714e-08
59.92	-0.000334866	5.6077e-08
59.93	-0.000334909	5.60826e-08
59.94	-0.000334919	5.60882e-08
59.95	-0.000334895	5.60938e-08
59.96	-0.000334838	5.60993e-08
59.97	-0.000334748	5.61046e-08
59.98	-0.000334624	5.61099e-08
59.99	-0.000334467	5.61149e-08
60	-0.000334277	5.61196e-08
60.01	-0.000334054	5.61241e-08
60.02	-0.000333798	5.61282e-08
60.03	-0.000333509	5.6132e-08
60.04	-0.000333187	5.61353e-08
60.05	-0.000332833	5.61382e-08
60.06	-0.000332445	5.61406e-08
60.07	-0.000332026	5.61424e-08
60.08	-0.000331574	5.61436e-08
60.09	-0.000331089	5.61442e-08
60.1	-0.000330573	5.61441e-08
60.11	-0.000330024	5.61434e-08
60.12	-0.000329444	5.61419e-08
60.13	-0.000328831	5.61396e-08
60.14	-0.000328187	5.61365e-08
60.15	-0.000327511	5.61325e-08
60.16	-0.000326804	5.61277e-08
60.17	-0.000326066	5.61219e-08
60.18	-0.000325296	5.61152e-08
60.19	-0.000324495	5.61075e-08
60.2	-0.000323663	5.60987e-08
60.21	-0.000322801	5.60889e-08
60.22	-0.000321908	5.6078e-08
60.23	-0.000320984	5.6066e-08
60.24	-0.00032003	5.60528e-08
60.25	-0.000319046	5.60384e-08
60.26	-0.000318032	5.60228e-08
60.27	-0.000316987	5.6006e-08
60.28	-0.000315914	5.59879e-08
60.29	-0.00031481	5.59684e-08
60.3	-0.000313677	5.59477e-08
60.31	-0.000312516	5.59256e-08
60.32	-0.000311324	5.59021e-08
60.33	-0.000310105	5.58772e-08
60.34	-0.000308856	5.58508e-08
60.35	-0.000307579	5.5823e-08
60.36	-0.000306274	5.57938e-08
60.37	-0.00030494	5.5763e-08
60.38	-0.000303578	5.57307e-08
60.39	-0.000302189	5.56969e-08
60.4	-0.000300772	5.56615e-08
60.41	-0.000299328	5.56245e-08
60.42	-0.000297857	5.55859e-08
60.43	-0.000296358	5.55457e-08
60.44	-0.000294833	5.55039e-08
60.45	-0.000293281	5.54604e-08
60.46	-0.000291703	5.54153e-08
60.47	-0.000290098	5.53685e-08
60.48	-0.000288468	5.53199e-08
60.49	-0.000286812	5.52697e-08
60.5	-0.00028513	5.52178e-08
60.51	-0.000283423	5.51641e-08
60.52	-0.000281691	5.51087e-08
60.53	-0.000279935	5.50516e-08
60.54	-0.000278153	5.49926e-08
60.55	-0.000276347	5.4932e-08
60.56	-0.000274517	5.48695e-08
60.57	-0.000272663	5.48053e-08
60.58	-0.000270785	5.47393e-08
60.59	-0.000268883	5.46715e-08
60.6	-0.000266959	5.46019e-08
60.61	-0.000265011	5.45306e-08
60.62	-0.00026304	5.44574e-08
60.63	-0.000261047	5.43824e-08
60.64	-0.000259032	5.43056e-08
60.65	-0.000256994	5.42271e-08
60.66	-0.000254935	5.41467e-08
60.67	-0.000252854	5.40645e-08
60.68	-0.000250752	5.39806e-08
60.69	-0.000248628	5.38948e-08
60.7	-0.000246484	5.38073e-08
60.71	-0.00024432	5.3718e-08
60.72	-0.000242135	5.36269e-08
60.73	-0.000239929	5.3534e-08
60.74	-0.000237705	5.34394e-08
60.75	-0.00023546	5.33431e-08
60.76	-0.000233196	5.32449e-08
60.77	-0.000230914	5.31451e-08
60.78	-0.000228612	5.30435e-08
60.79	-0.000226292	5.29402e-08
60.8	-0.000223954	5.28352e-08
60.81	-0.000221598	5.27285e-08
60.82	-0.000219224	5.26201e-08
60.83	-0.000216833	5.25101e-08
60.84	-0.000214424	5.23984e-08
60.85	-0.000211999	5.22851e-08
60.86	-0.000209557	5.21702e-08
60.87	-0.000207099	5.20536e-08
60.88	-0.000204625	5.19355e-08
60.89	-0.000202135	5.18158e-08
60.9	-0.000199629	5.16945e-08
60.91	-0.000197109	5.15717e-08
60.92	-0.000194573	5.14475e-08
60.93	-0.000192023	5.13217e-08
60.94	-0.000189458	5.11944e-08
60.95	-0.00018688	5.10657e-08
60.96	-0.000184287	5.09355e-08
60.97	-0.000181681	5.0804e-08
60.98	-0.000179062	5.06711e-08
60.99	-0.00017643	5.05368e-08
61	-0.000173785	5.04011e-08
61.01	-0.000171128	5.02642e-08
61.02	-0.000168459	5.0126e-08
61.03	-0.000165778	4.99865e-08
61.04	-0.000163086	4.98457e-08
61.05	-0.000160382	4.97038e-08
61.06	-0.000157668	4.95607e-08
61.07	-0.000154943	4.94164e-08
61.08	-0.000152207	4.9271e-08
61.09	-0.000149462	4.91245e-08
61.1	-0.000146707	4.89769e-08
61.11	-0.000143942	4.88283e-08
61.12	-0.000141168	4.86786e-08
61.13	-0.000138386	4.8528e-08
61.14	-0.000135594	4.83764e-08
61.15	-0.000132795	4.82239e-08
61.16	-0.000129988	4.80705e-08
61.17	-0.000127173	4.79163e-08
61.18	-0.00012435	4.77612e-08
61.19	-0.000121521	4.76053e-08
61.2	-0.000118684	4.74487e-08
61.21	-0.000115842	4.72913e-08
61.22	-0.000112993	4.71332e-08
61.23	-0.000110138	4.69744e-08
61.24	-0.000107278	4.6815e-08
61.25	-0.000104412	4.6655e-08
61.26	-0.000101541	4.64944e-08
61.27	-9.86658e-05	4.63333e-08
61.28	-9.5786e-05	4.61717e-08
61.29	-9.29021e-05	4.60095e-08
61.3	-9.00144e-05	4.5847e-08
61.31	-8.71232e-05	4.56841e-08
61.32	-8.42288e-05	4.55207e-08
61.33	-8.13314e-05	4.53571e-08
61.34	-7.84314e-05	4.51931e-08
61.35	-7.55291e-05	4.50289e-08
61.36	-7.26248e-05	4.48644e-08
61.37	-6.97187e-05	4.46997e-08
61.38	-6.68111e-05	4.45349e-08
61.39	-6.39024e-05	4.43699e-08
61.4	-6.09928e-05	4.42048e-08
61.41	-5.80827e-05	4.40397e-08
61.42	-5.51722e-05	4.38745e-08
61.43	-5.22618e-05	4.37093e-08
61.44	-4.93517e-05	4.35442e-08
61.45	-4.64422e-05	4.33791e-08
61.46	-4.35336e-05	4.32141e-08
61.47	-4.06261e-05	4.30493e-08
61.48	-3.77201e-05	4.28847e-08
61.49	-3.48159e-05	4.27202e-08
61.5	-3.19137e-05	4.2556e-08
61.51	-2.90138e-05	4.2392e-08
61.52	-2.61165e-05	4.22284e-08
61.53	-2.32221e-05	4.20651e-08
61.54	-2.03309e-05	4.19021e-08
61.55	-1.74431e-05	4.17396e-08
61.56	-1.45591e-05	4.15775e-08
61.57	-1.16792e-05	4.14158e-08
61.58	-8.80348e-06	4.12547e-08
61.59	-5.93239e-06	4.10941e-08
61.6	-3.06615e-06	4.0934e-08
61.61	-2.05059e-07	4.07745e-08
61.62	2.65062e-06	4.06157e-08
61.63	5.50061e-06	4.04575e-08
61.64	8.34463e-06	4.02999e-08
61.65	1.11824e-05	4.01431e-08
61.66	1.40137e-05	3.9987e-08
61.67	1.68382e-05	3.98317e-08
61.68	1.96556e-05	3.96772e-08
61.69	2.24658e-05	3.95235e-08
61.7	2.52683e-05	3.93706e-08
61.71	2.8063e-05	3.92187e-08
61.72	3.08495e-05	3.90676e-08
61.73	3.36277e-05	3.89175e-08
61.74	3.63973e-05	3.87683e-08
61.75	3.91579e-05	3.86201e-08
61.76	4.19094e-05	3.84729e-08
61.77	4.46515e-05	3.83267e-08
61.78	4.73839e-05	3.81817e-08
61.79	5.01064e-05	3.80376e-08
61.8	5.28186e-05	3.78947e-08
61.81	5.55205e-05	3.7753e-08
61.82	5.82116e-05	3.76123e-08
61.83	6.08919e-05	3.74729e-08
61.84	6.35609e-05	3.73346e-08
61.85	6.62185e-05	3.71976e-08
61.86	6.88645e-05	3.70618e-08
61.87	7.14985e-05	3.69272e-08
61.88	7.41204e-05	3.67939e-08
61.89	7.67299e-05	3.66619e-08
61.9	7.93267e-05	3.65313e-08
61.91	8.19107e-05	3.64019e-08
61.92	8.44816e-05	3.62739e-08
61.93	8.70391e-05	3.61473e-08
61.94	8.95831e-05	3.6022e-08
61.95	9.21133e-05	3.58982e-08
61.96	9.46295e-05	3.57757e-08
61.97	9.71314e-05	3.56547e-08
61.98	9.96189e-05	3.55352e-08
61.99	0.000102092	3.5417e-08
62	0.00010455	3.53004e-08
62.01	0.000106992	3.51852e-08
62.02	0.00010942	3.50715e-08
62.03	0.000111832	3.49593e-08
62.04	0.000114228	3.48486e-08
62.05	0.000116608	3.47395e-08
62.06	0.000118972	3.46318e-08
62.07	0.000121319	3.45258e-08
62.08	0.00012365	3.44212e-08
62.09	0.000125964	3.43182e-08
62.1	0.000128261	3.42168e-08
62.11	0.000130541	3.4117e-08
62.12	0.000132804	3.40187e-08
62.13	0.000135049	3.3922e-08
62.14	0.000137276	3.38269e-08
62.15	0.000139486	3.37333e-08
62.16	0.000141677	3.36414e-08
62.17	0.000143849	3.3551e-08
62.18	0.000146004	3.34623e-08
62.19	0.000148139	3.33751e-08
62.2	0.000150256	3.32896e-08
62.21	0.000152354	3.32056e-08
62.22	0.000154432	3.31233e-08
62.23	0.000156491	3.30425e-08
62.24	0.000158531	3.29633e-08
62.25	0.000160551	3.28858e-08
62.26	0.00016255	3.28098e-08
62.27	0.00016453	3.27354e-08
62.28	0.00016649	3.26626e-08
62.29	0.000168429	3.25914e-08
62.3	0.000170348	3.25217e-08
62.31	0.000172246	3.24536e-08
62.32	0.000174123	3.23871e-08
62.33	0.000175979	3.23222e-08
62.34	0.000177814	3.22588e-08
62.35	0.000179628	3.21969e-08
62.36	0.000181421	3.21366e-08
62.37	0.000183191	3.20778e-08
62.38	0.000184941	3.20205e-08
62.39	0.000186668	3.19647e-08
62.4	0.000188373	3.19104e-08
62.41	0.000190057	3.18576e-08
62.42	0.000191718	3.18063e-08
62.43	0.000193357	3.17565e-08
62.44	0.000194973	3.17081e-08
62.45	0.000196567	3.16611e-08
62.46	0.000198138	3.16156e-08
62.47	0.000199686	3.15715e-08
62.48	0.000201212	3.15287e-08
62.49	0.000202714	3.14874e-08
62.5	0.000204193	3.14474e-08
62.51	0.000205649	3.14088e-08
62.52	0.000207082	3.13715e-08
62.53	0.000208491	3.13356e-08
62.54	0.000209877	3.13009e-08
62.55	0.000211239	3.12675e-08
62.56	0.000212577	3.12354e-08
62.57	0.000213892	3.12046e-08
62.58	0.000215183	3.1175e-08
62.59	0.00021645	3.11466e-08
62.6	0.000217692	3.11194e-08
62.61	0.000218911	3.10934e-08
62.62	0.000220105	3.10685e-08
62.63	0.000221275	3.10448e-08
62.64	0.000222421	3.10221e-08
62.65	0.000223542	3.10006e-08
62.66	0.000224639	3.09802e-08
62.67	0.000225711	3.09608e-08
62.68	0.000226759	3.09424e-08
62.69	0.000227782	3.09251e-08
62.7	0.00022878	3.09087e-08
62.71	0.000229754	3.08933e-08
62.72	0.000230702	3.08789e-08
62.73	0.000231626	3.08653e-08
62.74	0.000232525	3.08527e-08
62.75	0.000233399	3.08409e-08
62.76	0.000234248	3.083e-08
62.77	0.000235072	3.08199e-08
62.78	0.000235871	3.08106e-08
62.79	0.000236644	3.08021e-08
62.8	0.000237393	3.07943e-08
62.81	0.000238116	3.07873e-08
62.82	0.000238815	3.0781e-08
62.83	0.000239488	3.07753e-08
62.84	0.000240135	3.07703e-08
62.85	0.000240758	3.0766e-08
62.86	0.000241355	3.07622e-08
62.87	0.000241927	3.0759e-08
62.88	0.000242474	3.07564e-08
62.89	0.000242995	3.07543e-08
62.9	0.000243492	3.07527e-08
62.91	0.000243962	3.07515e-08
62.92	0.000244408	3.07509e-08
62.93	0.000244828	3.07506e-08
62.94	0.000245223	3.07508e-08
62.95	0.000245593	3.07513e-08
62.96	0.000245938	3.07522e-08
62.97	0.000246257	3.07534e-08
62.98	0.000246551	3.07549e-08
62.99	0.00024682	3.07566e-08
63	0.000247063	3.07586e-08
63.01	0.000247282	3.07609e-08
63.02	0.000247475	3.07633e-08
63.03	0.000247643	3.07659e-08
63.04	0.000247786	3.07686e-08
63.05	0.000247904	3.07715e-08
63.06	0.000247997	3.07744e-08
63.07	0.000248065	3.07774e-08
63.08	0.000248108	3.07805e-08
63.09	0.000248126	3.07836e-08
63.1	0.00024812	3.07867e-08
63.11	0.000248088	3.07897e-08
63.12	0.000248032	3.07927e-08
63.13	0.000247951	3.07956e-08
63.14	0.000247846	3.07984e-08
63.15	0.000247716	3.08011e-08
63.16	0.000247561	3.08036e-08
63.17	0.000247382	3.0806e-08
63.18	0.000247178	3.08081e-08
63.19	0.000246951	3.081e-08
63.2	0.000246699	3.08117e-08
63.21	0.000246422	3.08131e-08
63.22	0.000246122	3.08143e-08
63.23	0.000245797	3.08151e-08
63.24	0.000245449	3.08156e-08
63.25	0.000245077	3.08157e-08
63.26	0.000244681	3.08155e-08
63.27	0.000244261	3.08148e-08
63.28	0.000243817	3.08138e-08
63.29	0.00024335	3.08123e-08
63.3	0.00024286	3.08103e-08
63.31	0.000242346	3.08078e-08
63.32	0.000241809	3.08049e-08
63.33	0.000241249	3.08014e-08
63.34	0.000240666	3.07974e-08
63.35	0.00024006	3.07929e-08
63.36	0.000239431	3.07878e-08
63.37	0.000238779	3.0782e-08
63.38	0.000238104	3.07757e-08
63.39	0.000237407	3.07687e-08
63.4	0.000236688	3.07611e-08
63.41	0.000235946	3.07529e-08
63.42	0.000235182	3.07439e-08
63.43	0.000234396	3.07343e-08
63.44	0.000233588	3.0724e-08
63.45	0.000232759	3.07129e-08
63.46	0.000231907	3.07011e-08
63.47	0.000231034	3.06885e-08
63.48	0.00023014	3.06752e-08
63.49	0.000229224	3.06611e-08
63.5	0.000228287	3.06462e-08
63.51	0.000227329	3.06305e-08
63.52	0.00022635	3.06139e-08
63.53	0.000225351	3.05966e-08
63.54	0.00022433	3.05784e-08
63.55	0.00022329	3.05593e-08
63.56	0.000222228	3.05394e-08
63.57	0.000221147	3.05186e-08
63.58	0.000220046	3.04969e-08
63.59	0.000218924	3.04744e-08
63.6	0.000217783	3.04509e-08
63.61	0.000216623	3.04265e-08
63.62	0.000215442	3.04012e-08
63.63	0.000214243	3.0375e-08
63.64	0.000213024	3.03479e-08
63.65	0.000211787	3.03198e-08
63.66	0.00021053	3.02907e-08
63.67	0.000209255	3.02607e-08
63.68	0.000207962	3.02298e-08
63.69	0.00020665	3.01979e-08
63.7	0.00020532	3.0165e-08
63.71	0.000203971	3.01311e-08
63.72	0.000202606	3.00963e-08
63.73	0.000201222	3.00605e-08
63.74	0.000199821	3.00237e-08
63.75	0.000198402	2.9986e-08
63.76	0.000196967	2.99472e-08
63.77	0.000195514	2.99075e-08
63.78	0.000194045	2.98668e-08
63.79	0.000192559	2.98251e-08
63.8	0.000191057	2.97824e-08
63.81	0.000189538	2.97387e-08
63.82	0.000188003	2.9694e-08
63.83	0.000186453	2.96484e-08
63.84	0.000184887	2.96017e-08
63.85	0.000183305	2.95541e-08
63.86	0.000181708	2.95055e-08
63.87	0.000180095	2.9456e-08
63.88	0.000178468	2.94054e-08
63.89	0.000176826	2.93539e-08
63.9	0.00017517	2.93014e-08
63.91	0.000173499	2.9248e-08
63.92	0.000171814	2.91936e-08
63.93	0.000170115	2.91383e-08
63.94	0.000168402	2.9082e-08
63.95	0.000166676	2.90248e-08
63.96	0.000164936	2.89666e-08
63.97	0.000163183	2.89075e-08
63.98	0.000161417	2.88475e-08
63.99	0.000159638	2.87866e-08
64	0.000157847	2.87248e-08
64.01	0.000156043	2.86621e-08
64.02	0.000154227	2.85985e-08
64.03	0.000152399	2.85341e-08
64.04	0.00015056	2.84687e-08
64.05	0.000148708	2.84026e-08
64.06	0.000146846	2.83355e-08
64.07	0.000144972	2.82677e-08
64.08	0.000143087	2.8199e-08
64.09	0.000141192	2.81295e-08
64.1	0.000139286	2.80592e-08
64.11	0.00013737	2.79881e-08
64.12	0.000135444	2.79162e-08
64.13	0.000133508	2.78436e-08
64.14	0.000131562	2.77702e-08
64.15	0.000129606	2.76961e-08
64.16	0.000127642	2.76212e-08
64.17	0.000125668	2.75457e-08
64.18	0.000123686	2.74694e-08
64.19	0.000121695	2.73925e-08
64.2	0.000119696	2.73149e-08
64.21	0.000117688	2.72366e-08
64.22	0.000115672	2.71577e-08
64.23	0.000113649	2.70781e-08
64.24	0.000111618	2.6998e-08
64.25	0.00010958	2.69172e-08
64.26	0.000107535	2.68359e-08
64.27	0.000105483	2.6754e-08
64.28	0.000103425	2.66716e-08
64.29	0.000101359	2.65886e-08
64.3	9.92882e-05	2.65051e-08
64.31	9.72108e-05	2.64211e-08
64.32	9.51278e-05	2.63367e-08
64.33	9.30391e-05	2.62518e-08
64.34	9.09451e-05	2.61664e-08
64.35	8.88461e-05	2.60806e-08
64.36	8.67421e-05	2.59944e-08
64.37	8.46334e-05	2.59078e-08
64.38	8.25203e-05	2.58208e-08
64.39	8.04029e-05	2.57334e-08
64.4	7.82816e-05	2.56458e-08
64.41	7.61564e-05	2.55578e-08
64.42	7.40276e-05	2.54694e-08
64.43	7.18955e-05	2.53809e-08
64.44	6.97603e-05	2.5292e-08
64.45	6.76221e-05	2.52029e-08
64.46	6.54813e-05	2.51135e-08
64.47	6.33379e-05	2.5024e-08
64.48	6.11923e-05	2.49342e-08
64.49	5.90447e-05	2.48443e-08
64.5	5.68952e-05	2.47542e-08
64.51	5.47441e-05	2.4664e-08
64.52	5.25916e-05	2.45737e-08
64.53	5.0438e-05	2.44832e-08
64.54	4.82834e-05	2.43927e-08
64.55	4.61281e-05	2.43021e-08
64.56	4.39723e-05	2.42115e-08
64.57	4.18161e-05	2.41208e-08
64.58	3.96599e-05	2.40302e-08
64.59	3.75038e-05	2.39395e-08
64.6	3.53481e-05	2.38489e-08
64.61	3.31929e-05	2.37583e-08
64.62	3.10385e-05	2.36678e-08
64.63	2.8885e-05	2.35774e-08
64.64	2.67328e-05	2.34871e-08
64.65	2.4582e-05	2.33969e-08
64.66	2.24328e-05	2.33068e-08
64.67	2.02855e-05	2.3217e-08
64.68	1.81402e-05	2.31272e-08
64.69	1.59972e-05	2.30377e-08
64.7	1.38566e-05	2.29484e-08
64.71	1.17188e-05	2.28593e-08
64.72	9.5838e-06	2.27705e-08
64.73	7.45192e-06	2.26819e-08
64.74	5.32335e-06	2.25936e-08
64.75	3.19829e-06	2.25056e-08
64.76	1.07694e-06	2.2418e-08
64.77	-1.04048e-06	2.23306e-08
64.78	-3.15377e-06	2.22436e-08
64.79	-5.26274e-06	2.2157e-08
64.8	-7.36717e-06	2.20707e-08
64.81	-9.46686e-06	2.19849e-08
64.82	-1.15616e-05	2.18995e-08
64.83	-1.36512e-05	2.18145e-08
64.84	-1.57355e-05	2.17299e-08
64.85	-1.78143e-05	2.16458e-08
64.86	-1.98873e-05	2.15622e-08
64.87	-2.19544e-05	2.1479e-08
64.88	-2.40154e-05	2.13964e-08
64.89	-2.607e-05	2.13143e-08
64.9	-2.81182e-05	2.12327e-08
64.91	-3.01596e-05	2.11517e-08
64.92	-3.21942e-05	2.10712e-08
64.93	-3.42216e-05	2.09913e-08
64.94	-3.62418e-05	2.0912e-08
64.95	-3.82545e-05	2.08333e-08
64.96	-4.02596e-05	2.07552e-08
64.97	-4.22569e-05	2.06778e-08
64.98	-4.42461e-05	2.0601e-08
64.99	-4.62271e-05	2.05248e-08
65	-4.81997e-05	2.04493e-08
65.01	-5.01638e-05	2.03744e-08
65.02	-5.21191e-05	2.03003e-08
65.03	-5.40655e-05	2.02268e-08
65.04	-5.60028e-05	2.01541e-08
65.05	-5.79308e-05	2.0082e-08
65.06	-5.98493e-05	2.00107e-08
65.07	-6.17582e-05	1.99401e-08
65.08	-6.36573e-05	1.98703e-08
65.09	-6.55465e-05	1.98012e-08
65.1	-6.74254e-05	1.97329e-08
65.11	-6.92941e-05	1.96654e-08
65.12	-7.11523e-05	1.95986e-08
65.13	-7.29999e-05	1.95326e-08
65.14	-7.48366e-05	1.94674e-08
65.15	-7.66624e-05	1.94031e-08
65.16	-7.8477e-05	1.93395e-08
65.17	-8.02804e-05	1.92767e-08
65.18	-8.20723e-05	1.92148e-08
65.19	-8.38525e-05	1.91537e-08
65.2	-8.5621e-05	1.90934e-08
65.21	-8.73776e-05	1.9034e-08
65.22	-8.91221e-05	1.89754e-08
65.23	-9.08544e-05	1.89176e-08
65.24	-9.25743e-05	1.88607e-08
65.25	-9.42817e-05	1.88047e-08
65.26	-9.59764e-05	1.87495e-08
65.27	-9.76583e-05	1.86952e-08
65.28	-9.93272e-05	1.86417e-08
65.29	-0.000100983	1.85891e-08
65.3	-0.000102626	1.85374e-08
65.31	-0.000104255	1.84866e-08
65.32	-0.00010587	1.84366e-08
65.33	-0.000107472	1.83875e-08
65.34	-0.000109061	1.83393e-08
65.35	-0.000110635	1.82919e-08
65.36	-0.000112195	1.82455e-08
65.37	-0.000113741	1.81999e-08
65.38	-0.000115273	1.81552e-08
65.39	-0.00011679	1.81113e-08
65.4	-0.000118293	1.80684e-08
65.41	-0.000119781	1.80263e-08
65.42	-0.000121254	1.79851e-08
65.43	-0.000122713	1.79447e-08
65.44	-0.000124156	1.79053e-08
65.45	-0.000125584	1.78667e-08
65.46	-0.000126997	1.78289e-08
65.47	-0.000128395	1.7792e-08
65.48	-0.000129777	1.7756e-08
65.49	-0.000131143	1.77208e-08
65.5	-0.000132494	1.76865e-08
65.51	-0.000133829	1.7653e-08
65.52	-0.000135147	1.76204e-08
65.53	-0.00013645	1.75886e-08
65.54	-0.000137737	1.75576e-08
65.55	-0.000139008	1.75275e-08
65.56	-0.000140262	1.74981e-08
65.57	-0.0001415	1.74696e-08
65.58	-0.000142721	1.74419e-08
65.59	-0.000143926	1.7415e-08
65.6	-0.000145114	1.73889e-08
65.61	-0.000146285	1.73636e-08
65.62	-0.00014744	1.7339e-08
65.63	-0.000148577	1.73152e-08
65.64	-0.000149698	1.72922e-08
65.65	-0.000150801	1.72699e-08
65.66	-0.000151887	1.72484e-08
65.67	-0.000152956	1.72276e-08
65.68	-0.000154008	1.72076e-08
65.69	-0.000155042	1.71882e-08
65.7	-0.000156059	1.71696e-08
65.71	-0.000157058	1.71517e-08
65.72	-0.00015804	1.71345e-08
65.73	-0.000159004	1.71179e-08
65.74	-0.00015995	1.7102e-08
65.75	-0.000160879	1.70868e-08
65.76	-0.000161789	1.70723e-08
65.77	-0.000162682	1.70583e-08
65.78	-0.000163557	1.7045e-08
65.79	-0.000164413	1.70324e-08
65.8	-0.000165252	1.70203e-08
65.81	-0.000166072	1.70088e-08
65.82	-0.000166875	1.69979e-08
65.83	-0.000167659	1.69876e-08
65.84	-0.000168425	1.69778e-08
65.85	-0.000169172	1.69686e-08
65.86	-0.000169902	1.69599e-08
65.87	-0.000170613	1.69518e-08
65.88	-0.000171305	1.69441e-08
65.89	-0.000171979	1.6937e-08
65.9	-0.000172635	1.69303e-08
65.91	-0.000173272	1.69241e-08
65.92	-0.00017389	1.69184e-08
65.93	-0.00017449	1.69131e-08
65.94	-0.000175071	1.69082e-08
65.95	-0.000175634	1.69038e-08
65.96	-0.000176178	1.68998e-08
65.97	-0.000176703	1.68961e-08
65.98	-0.00017721	1.68929e-08
65.99	-0.000177698	1.689e-08
66	-0.000178168	1.68874e-08
66.01	-0.000178618	1.68852e-08
66.02	-0.00017905	1.68833e-08
66.03	-0.000179464	1.68817e-08
66.04	-0.000179858	1.68805e-08
66.05	-0.000180234	1.68795e-08
66.06	-0.000180591	1.68787e-08
66.07	-0.000180929	1.68783e-08
66.08	-0.000181249	1.6878e-08
66.09	-0.00018155	1.6878e-08
66.1	-0.000181832	1.68782e-08
66.11	-0.000182095	1.68786e-08
66.12	-0.00018234	1.68792e-08
66.13	-0.000182566	1.68799e-08
66.14	-0.000182773	1.68808e-08
66.15	-0.000182962	1.68819e-08
66.16	-0.000183132	1.68831e-08
66.17	-0.000183283	1.68843e-08
66.18	-0.000183416	1.68857e-08
66.19	-0.00018353	1.68872e-08
66.2	-0.000183625	1.68887e-08
66.21	-0.000183702	1.68903e-08
66.22	-0.000183761	1.6892e-08
66.23	-0.000183801	1.68937e-08
66.24	-0.000183822	1.68953e-08
66.25	-0.000183825	1.6897e-08
66.26	-0.00018381	1.68987e-08
66.27	-0.000183776	1.69004e-08
66.28	-0.000183724	1.6902e-08
66.29	-0.000183654	1.69036e-08
66.3	-0.000183566	1.69051e-08
66.31	-0.000183459	1.69065e-08
66.32	-0.000183334	1.69078e-08
66.33	-0.000183192	1.6909e-08
66.34	-0.000183031	1.69102e-08
66.35	-0.000182852	1.69111e-08
66.36	-0.000182655	1.6912e-08
66.37	-0.00018244	1.69127e-08
66.38	-0.000182207	1.69132e-08
66.39	-0.000181957	1.69136e-08
