t	Theta RK	Omega RK	u	v	Energy
20.099	-0.0929456	0.0748158	-0.847358	0.709891	2.02
20.1	-0.0937845	0.0755172	-0.830411	0.692869	2.02
20.101	-0.0946064	0.0762015	-0.813311	0.675693	2.02
20.102	-0.0954111	0.0768685	-0.796062	0.658367	2.02
20.103	-0.0961985	0.0775182	-0.778666	0.640894	2.02
20.104	-0.0969684	0.0781503	-0.761127	0.623277	2.02
20.105	-0.0977207	0.0787647	-0.743449	0.605521	2.02
20.106	-0.0984552	0.0793613	-0.725636	0.587629	2.02
20.107	-0.0991719	0.0799399	-0.70769	0.569603	2.02
20.108	-0.0998706	0.0805004	-0.689616	0.551449	2.02
20.109	-0.100551	0.0810427	-0.671417	0.53317	2.02
20.11	-0.101213	0.0815667	-0.653098	0.514769	2.02
20.111	-0.101857	0.0820722	-0.63466	0.496249	2.02
20.112	-0.102483	0.0825592	-0.616109	0.477616	2.02
20.113	-0.103089	0.0830274	-0.597448	0.458872	2.02
20.114	-0.103678	0.0834769	-0.578681	0.440022	2.02
20.115	-0.104247	0.0839074	-0.559811	0.421068	2.02
20.116	-0.104797	0.084319	-0.540843	0.402016	2.02
20.117	-0.105328	0.0847114	-0.52178	0.382868	2.02
20.118	-0.105841	0.0850847	-0.502625	0.363629	2.02
20.119	-0.106334	0.0854387	-0.483384	0.344302	2.02
20.12	-0.106807	0.0857733	-0.46406	0.324892	2.02
20.121	-0.107262	0.0860884	-0.444656	0.305403	2.02
20.122	-0.107697	0.0863841	-0.425176	0.285837	2.02
20.123	-0.108112	0.0866601	-0.405626	0.2662	2.02
20.124	-0.108508	0.0869164	-0.386007	0.246494	2.02
20.125	-0.108884	0.087153	-0.366325	0.226725	2.02
20.126	-0.109241	0.0873699	-0.346583	0.206896	2.02
20.127	-0.109577	0.0875668	-0.326786	0.187011	2.02
20.128	-0.109894	0.0877439	-0.306937	0.167074	2.02
20.129	-0.110191	0.087901	-0.28704	0.14709	2.02
20.13	-0.110468	0.088038	-0.267099	0.127061	2.02
20.131	-0.110725	0.0881551	-0.247119	0.106993	2.02
20.132	-0.110962	0.088252	-0.227103	0.0868886	2.02
20.133	-0.111179	0.0883288	-0.207055	0.0667528	2.02
20.134	-0.111376	0.0883855	-0.18698	0.0465893	2.02
20.135	-0.111553	0.088422	-0.166882	0.0264022	2.02
20.136	-0.11171	0.0884383	-0.146763	0.00619563	2.02
20.137	-0.111847	0.0884344	-0.12663	-0.0140264	2.02
20.138	-0.111963	0.0884102	-0.106485	-0.0342598	2.02
20.139	-0.11206	0.0883659	-0.0863325	-0.0545005	2.02
20.14	-0.112136	0.0883012	-0.0661769	-0.0747445	2.02
20.141	-0.112192	0.0882164	-0.0460221	-0.0949875	2.02
20.142	-0.112228	0.0881113	-0.0258722	-0.115226	2.02
20.143	-0.112244	0.0879859	-0.00573111	-0.135455	2.02
20.144	-0.11224	0.0878404	0.014397	-0.155671	2.02
20.145	-0.112215	0.0876746	0.034508	-0.17587	2.02
20.146	-0.112171	0.0874886	0.054598	-0.196047	2.02
20.147	-0.112106	0.0872825	0.0746629	-0.216199	2.02
20.148	-0.112021	0.0870562	0.0946986	-0.236322	2.02
20.149	-0.111917	0.0868099	0.114701	-0.256412	2.02
20.15	-0.111792	0.0865434	0.134666	-0.276464	2.02
20.151	-0.111647	0.086257	0.15459	-0.296474	2.02
20.152	-0.111483	0.0859505	0.174469	-0.316439	2.02
20.153	-0.111298	0.0856241	0.194299	-0.336354	2.02
20.154	-0.111094	0.0852778	0.214075	-0.356216	2.02
20.155	-0.11087	0.0849117	0.233794	-0.37602	2.02
20.156	-0.110627	0.0845258	0.253452	-0.395763	2.02
20.157	-0.110363	0.0841202	0.273044	-0.41544	2.02
20.158	-0.110081	0.0836949	0.292568	-0.435047	2.02
20.159	-0.109778	0.0832501	0.312018	-0.454581	2.02
20.16	-0.109457	0.0827858	0.331392	-0.474037	2.02
20.161	-0.109116	0.0823021	0.350684	-0.493413	2.02
20.162	-0.108755	0.081799	0.369892	-0.512702	2.02
20.163	-0.108376	0.0812767	0.389011	-0.531903	2.02
20.164	-0.107977	0.0807352	0.408038	-0.551011	2.02
20.165	-0.10756	0.0801747	0.426969	-0.570022	2.02
20.166	-0.107123	0.0795952	0.445799	-0.588932	2.02
20.167	-0.106668	0.0789969	0.464525	-0.607738	2.02
20.168	-0.106194	0.0783798	0.483144	-0.626435	2.02
20.169	-0.105702	0.077744	0.501651	-0.64502	2.02
20.17	-0.105191	0.0770898	0.520043	-0.66349	2.02
20.171	-0.104662	0.0764171	0.538317	-0.68184	2.02
20.172	-0.104114	0.0757261	0.556467	-0.700067	2.02
20.173	-0.103549	0.075017	0.574492	-0.718166	2.02
20.174	-0.102966	0.0742898	0.592386	-0.736136	2.02
20.175	-0.102364	0.0735448	0.610148	-0.753971	2.02
20.176	-0.101745	0.0727819	0.627772	-0.771668	2.02
20.177	-0.101109	0.0720015	0.645255	-0.789224	2.02
20.178	-0.100455	0.0712035	0.662595	-0.806635	2.02
20.179	-0.0997836	0.0703883	0.679787	-0.823898	2.02
20.18	-0.0990953	0.0695558	0.696828	-0.841009	2.02
20.181	-0.09839	0.0687063	0.713714	-0.857964	2.02
20.182	-0.0976679	0.0678399	0.730443	-0.874761	2.02
20.183	-0.0969292	0.0669568	0.74701	-0.891396	2.02
20.184	-0.0961739	0.0660572	0.763412	-0.907865	2.02
20.185	-0.0954024	0.0651412	0.779647	-0.924165	2.02
20.186	-0.0946147	0.0642089	0.795711	-0.940294	2.02
20.187	-0.093811	0.0632606	0.8116	-0.956247	2.02
20.188	-0.0929916	0.0622965	0.827312	-0.972021	2.02
20.189	-0.0921565	0.0613166	0.842843	-0.987614	2.02
20.19	-0.0913059	0.0603213	0.85819	-1.00302	2.02
20.191	-0.0904401	0.0593107	0.87335	-1.01824	2.02
20.192	-0.0895593	0.0582849	0.88832	-1.03327	2.02
20.193	-0.0886636	0.0572442	0.903097	-1.04811	2.02
20.194	-0.0877532	0.0561888	0.917678	-1.06274	2.02
20.195	-0.0868283	0.0551188	0.93206	-1.07718	2.02
20.196	-0.0858891	0.0540345	0.94624	-1.09142	2.02
20.197	-0.0849359	0.052936	0.960215	-1.10544	2.02
20.198	-0.0839688	0.0518236	0.973983	-1.11926	2.02
20.199	-0.082988	0.0506976	0.987541	-1.13287	2.02
20.2	-0.0819937	0.049558	1.00089	-1.14627	2.02
20.201	-0.0809863	0.0484051	1.01401	-1.15945	2.02
20.202	-0.0799658	0.0472391	1.02692	-1.1724	2.02
20.203	-0.0789325	0.0460604	1.03961	-1.18514	2.02
20.204	-0.0778866	0.0448689	1.05208	-1.19765	2.02
20.205	-0.0768284	0.0436651	1.06432	-1.20994	2.02
20.206	-0.0757581	0.0424491	1.07633	-1.22199	2.02
20.207	-0.0746758	0.0412212	1.08811	-1.23381	2.02
20.208	-0.0735819	0.0399816	1.09966	-1.2454	2.02
20.209	-0.0724766	0.0387305	1.11097	-1.25675	2.02
20.21	-0.0713601	0.0374682	1.12205	-1.26786	2.02
20.211	-0.0702326	0.0361949	1.13288	-1.27873	2.02
20.212	-0.0690944	0.0349108	1.14347	-1.28936	2.02
20.213	-0.0679457	0.0336162	1.15382	-1.29974	2.02
20.214	-0.0667868	0.0323114	1.16392	-1.30988	2.02
20.215	-0.065618	0.0309965	1.17377	-1.31976	2.02
20.216	-0.0644394	0.0296719	1.18337	-1.32939	2.02
20.217	-0.0632513	0.0283378	1.19272	-1.33877	2.02
20.218	-0.062054	0.0269945	1.20182	-1.34789	2.02
20.219	-0.0608478	0.0256421	1.21065	-1.35676	2.02
20.22	-0.0596328	0.0242811	1.21923	-1.36536	2.02
20.221	-0.0584094	0.0229115	1.22756	-1.37371	2.02
20.222	-0.0571778	0.0215337	1.23561	-1.38179	2.02
20.223	-0.0559382	0.020148	1.24341	-1.38961	2.02
20.224	-0.054691	0.0187546	1.25094	-1.39716	2.02
20.225	-0.0534364	0.0173538	1.25821	-1.40444	2.02
20.226	-0.0521747	0.0159458	1.26521	-1.41146	2.02
20.227	-0.0509061	0.014531	1.27194	-1.4182	2.02
20.228	-0.0496309	0.0131095	1.2784	-1.42467	2.02
20.229	-0.0483494	0.0116817	1.28458	-1.43087	2.02
20.23	-0.0470618	0.0102478	1.2905	-1.4368	2.02
20.231	-0.0457685	0.0088082	1.29614	-1.44245	2.02
20.232	-0.0444697	0.00736304	1.30151	-1.44782	2.02
20.233	-0.0431656	0.00591264	1.3066	-1.45292	2.02
20.234	-0.0418566	0.00445729	1.31141	-1.45774	2.02
20.235	-0.0405429	0.00299726	1.31594	-1.46228	2.02
20.236	-0.0392248	0.00153283	1.3202	-1.46653	2.02
20.237	-0.0379026	6.42858e-05	1.32417	-1.47051	2.02
20.238	-0.0365765	-0.00140809	1.32787	-1.4742	2.02
20.239	-0.0352469	-0.00288402	1.33128	-1.47761	2.02
20.24	-0.0339141	-0.00436322	1.33441	-1.48074	2.02
20.241	-0.0325782	-0.00584541	1.33726	-1.48358	2.02
20.242	-0.0312396	-0.00733029	1.33982	-1.48614	2.02
20.243	-0.0298987	-0.00881759	1.3421	-1.48841	2.02
20.244	-0.0285555	-0.010307	1.3441	-1.4904	2.02
20.245	-0.0272106	-0.0117983	1.34581	-1.4921	2.02
20.246	-0.025864	-0.0132911	1.34723	-1.49351	2.02
20.247	-0.0245162	-0.0147852	1.34837	-1.49464	2.02
20.248	-0.0231674	-0.0162803	1.34923	-1.49548	2.02
20.249	-0.0218178	-0.0177761	1.3498	-1.49603	2.02
20.25	-0.0204679	-0.0192723	1.35008	-1.49629	2.02
20.251	-0.0191178	-0.0207686	1.35008	-1.49627	2.02
20.252	-0.0177678	-0.0222647	1.34979	-1.49596	2.02
20.253	-0.0164183	-0.0237604	1.34921	-1.49536	2.02
20.254	-0.0150695	-0.0252553	1.34835	-1.49448	2.02
20.255	-0.0137217	-0.0267492	1.34721	-1.4933	2.02
20.256	-0.0123752	-0.0282418	1.34577	-1.49184	2.02
20.257	-0.0110302	-0.0297328	1.34406	-1.4901	2.02
20.258	-0.00968715	-0.0312219	1.34206	-1.48807	2.02
20.259	-0.00834621	-0.0327089	1.33977	-1.48575	2.02
20.26	-0.0070077	-0.0341933	1.3372	-1.48315	2.02
20.261	-0.00567191	-0.0356751	1.33435	-1.48026	2.02
20.262	-0.00433911	-0.0371538	1.33121	-1.47709	2.02
20.263	-0.00300958	-0.0386291	1.32779	-1.47363	2.02
20.264	-0.00168361	-0.0401009	1.32409	-1.46989	2.02
20.265	-0.000361488	-0.0415688	1.32011	-1.46587	2.02
20.266	0.000956518	-0.0430326	1.31585	-1.46157	2.02
20.267	0.00227012	-0.0444919	1.31131	-1.45698	2.02
20.268	0.00357905	-0.0459464	1.3065	-1.45212	2.02
20.269	0.00488302	-0.047396	1.3014	-1.44698	2.02
20.27	0.00618176	-0.0488403	1.29603	-1.44156	2.02
20.271	0.00747499	-0.050279	1.29039	-1.43587	2.02
20.272	0.00876244	-0.051712	1.28447	-1.4299	2.02
20.273	0.0100438	-0.0531387	1.27827	-1.42365	2.02
20.274	0.0113189	-0.0545592	1.27181	-1.41713	2.02
20.275	0.0125874	-0.0559729	1.26508	-1.41034	2.02
20.276	0.013849	-0.0573798	1.25807	-1.40328	2.02
20.277	0.0151034	-0.0587794	1.2508	-1.39596	2.02
20.278	0.0163505	-0.0601716	1.24327	-1.38836	2.02
20.279	0.0175899	-0.061556	1.23547	-1.3805	2.02
20.28	0.0188213	-0.0629325	1.2274	-1.37237	2.02
20.281	0.0200446	-0.0643007	1.21908	-1.36399	2.02
20.282	0.0212594	-0.0656604	1.21049	-1.35534	2.02
20.283	0.0224655	-0.0670113	1.20165	-1.34643	2.02
20.284	0.0236626	-0.0683531	1.19255	-1.33726	2.02
20.285	0.0248505	-0.0696857	1.1832	-1.32784	2.02
20.286	0.0260289	-0.0710087	1.1736	-1.31817	2.02
20.287	0.0271976	-0.072322	1.16374	-1.30824	2.02
20.288	0.0283563	-0.0736251	1.15364	-1.29806	2.02
20.289	0.0295048	-0.074918	1.14329	-1.28764	2.02
20.29	0.0306428	-0.0762003	1.1327	-1.27697	2.02
20.291	0.0317701	-0.0774719	1.12186	-1.26606	2.02
20.292	0.0328865	-0.0787324	1.11079	-1.25491	2.02
20.293	0.0339916	-0.0799816	1.09947	-1.24351	2.02
20.294	0.0350853	-0.0812193	1.08792	-1.23188	2.02
20.295	0.0361674	-0.0824453	1.07614	-1.22002	2.02
20.296	0.0372375	-0.0836593	1.06413	-1.20792	2.02
20.297	0.0382956	-0.0848611	1.05189	-1.1956	2.02
20.298	0.0393413	-0.0860504	1.03942	-1.18305	2.02
20.299	0.0403743	-0.0872271	1.02673	-1.17027	2.02
20.3	0.0413946	-0.0883909	1.01382	-1.15727	2.02
20.301	0.0424019	-0.0895416	1.00069	-1.14406	2.02
20.302	0.043396	-0.0906789	0.98735	-1.13062	2.02
20.303	0.0443766	-0.0918027	0.973793	-1.11697	2.02
20.304	0.0453435	-0.0929128	0.960027	-1.10311	2.02
20.305	0.0462965	-0.0940089	0.946052	-1.08905	2.02
20.306	0.0472355	-0.0950908	0.931874	-1.07477	2.02
20.307	0.0481602	-0.0961584	0.917494	-1.0603	2.02
20.308	0.0490704	-0.0972114	0.902915	-1.04562	2.02
20.309	0.049966	-0.0982496	0.88814	-1.03075	2.02
20.31	0.0508467	-0.0992728	0.873173	-1.01568	2.02
20.311	0.0517123	-0.100281	0.858016	-1.00043	2.02
20.312	0.0525626	-0.101274	0.842672	-0.984982	2.02
20.313	0.0533975	-0.102251	0.827144	-0.969353	2.02
20.314	0.0542168	-0.103212	0.811436	-0.953542	2.02
20.315	0.0550204	-0.104158	0.795551	-0.937553	2.02
20.316	0.0558079	-0.105087	0.779492	-0.921389	2.02
20.317	0.0565793	-0.106001	0.763262	-0.905054	2.02
20.318	0.0573344	-0.106897	0.746864	-0.888549	2.02
20.319	0.058073	-0.107778	0.730302	-0.87188	2.02
20.32	0.0587949	-0.108641	0.713579	-0.855049	2.02
20.321	0.0595001	-0.109488	0.696698	-0.838059	2.02
20.322	0.0601883	-0.110317	0.679663	-0.820914	2.02
20.323	0.0608593	-0.111129	0.662478	-0.803618	2.02
20.324	0.0615132	-0.111924	0.645145	-0.786174	2.02
20.325	0.0621496	-0.112702	0.627668	-0.768585	2.02
20.326	0.0627685	-0.113461	0.610052	-0.750855	2.02
20.327	0.0633696	-0.114203	0.592298	-0.732988	2.02
20.328	0.063953	-0.114927	0.574411	-0.714986	2.02
20.329	0.0645184	-0.115633	0.556395	-0.696855	2.02
20.33	0.0650658	-0.116321	0.538253	-0.678597	2.02
20.331	0.0655949	-0.11699	0.519989	-0.660216	2.02
20.332	0.0661057	-0.117641	0.501606	-0.641716	2.02
20.333	0.0665981	-0.118274	0.483109	-0.6231	2.02
20.334	0.0670719	-0.118888	0.4645	-0.604373	2.02
20.335	0.067527	-0.119483	0.445784	-0.585538	2.02
20.336	0.0679634	-0.120059	0.426964	-0.566598	2.02
20.337	0.0683809	-0.120616	0.408045	-0.547559	2.02
20.338	0.0687795	-0.121154	0.389029	-0.528422	2.02
20.339	0.0691589	-0.121672	0.369922	-0.509193	2.02
20.34	0.0695193	-0.122172	0.350726	-0.489876	2.02
20.341	0.0698604	-0.122652	0.331446	-0.470473	2.02
20.342	0.0701821	-0.123113	0.312085	-0.45099	2.02
20.343	0.0704845	-0.123554	0.292648	-0.431429	2.02
20.344	0.0707674	-0.123976	0.273138	-0.411795	2.02
20.345	0.0710308	-0.124378	0.253559	-0.392092	2.02
20.346	0.0712745	-0.12476	0.233915	-0.372324	2.02
20.347	0.0714986	-0.125122	0.214211	-0.352494	2.02
20.348	0.0717029	-0.125465	0.194449	-0.332608	2.02
20.349	0.0718875	-0.125788	0.174635	-0.312668	2.02
20.35	0.0720522	-0.12609	0.154772	-0.292679	2.02
20.351	0.072197	-0.126373	0.134864	-0.272644	2.02
20.352	0.0723219	-0.126636	0.114915	-0.252569	2.02
20.353	0.0724268	-0.126878	0.0949291	-0.232456	2.02
20.354	0.0725117	-0.1271	0.0749104	-0.212311	2.02
20.355	0.0725766	-0.127303	0.054863	-0.192136	2.02
20.356	0.0726214	-0.127485	0.0347908	-0.171936	2.02
20.357	0.0726462	-0.127647	0.0146979	-0.151716	2.02
20.358	0.0726508	-0.127788	-0.0054117	-0.131479	2.02
20.359	0.0726354	-0.127909	-0.0255339	-0.111229	2.02
20.36	0.0725998	-0.128011	-0.0456646	-0.09097	2.02
20.361	0.072544	-0.128091	-0.0657998	-0.0707068	2.02
20.362	0.0724682	-0.128152	-0.0859354	-0.050443	2.02
20.363	0.0723722	-0.128192	-0.106067	-0.0301828	2.02
20.364	0.072256	-0.128212	-0.126192	-0.00993034	2.02
20.365	0.0721198	-0.128212	-0.146304	0.0103104	2.02
20.366	0.0719634	-0.128192	-0.166401	0.0305353	2.02
20.367	0.071787	-0.128151	-0.186478	0.0507404	2.02
20.368	0.0715905	-0.12809	-0.206531	0.0709215	2.02
20.369	0.0713739	-0.128009	-0.226556	0.0910746	2.02
20.37	0.0711374	-0.127908	-0.246549	0.111196	2.02
20.371	0.0708808	-0.127787	-0.266506	0.13128	2.02
20.372	0.0706044	-0.127646	-0.286423	0.151325	2.02
20.373	0.070308	-0.127484	-0.306296	0.171326	2.02
20.374	0.0699918	-0.127303	-0.326121	0.191278	2.02
20.375	0.0696558	-0.127102	-0.345893	0.211178	2.02
20.376	0.0693	-0.126881	-0.36561	0.231021	2.02
20.377	0.0689246	-0.12664	-0.385267	0.250805	2.02
20.378	0.0685295	-0.126379	-0.404859	0.270524	2.02
20.379	0.0681149	-0.126099	-0.424384	0.290175	2.02
20.38	0.0676808	-0.125799	-0.443837	0.309754	2.02
20.381	0.0672272	-0.125479	-0.463214	0.329257	2.02
20.382	0.0667544	-0.12514	-0.482511	0.348679	2.02
20.383	0.0662623	-0.124782	-0.501725	0.368018	2.02
20.384	0.065751	-0.124404	-0.520852	0.387269	2.02
20.385	0.0652206	-0.124007	-0.539887	0.406428	2.02
20.386	0.0646712	-0.123591	-0.558826	0.425492	2.02
20.387	0.064103	-0.123156	-0.577667	0.444456	2.02
20.388	0.0635159	-0.122702	-0.596405	0.463317	2.02
20.389	0.0629102	-0.12223	-0.615037	0.482071	2.02
20.39	0.0622859	-0.121738	-0.633558	0.500714	2.02
20.391	0.0616431	-0.121228	-0.651965	0.519242	2.02
20.392	0.060982	-0.1207	-0.670254	0.537653	2.02
20.393	0.0603026	-0.120153	-0.688422	0.555941	2.02
20.394	0.0596052	-0.119588	-0.706465	0.574103	2.02
20.395	0.0588898	-0.119005	-0.724379	0.592137	2.02
20.396	0.0581565	-0.118404	-0.74216	0.610037	2.02
20.397	0.0574055	-0.117785	-0.759806	0.627801	2.02
20.398	0.0566369	-0.117148	-0.777312	0.645424	2.02
20.399	0.0558509	-0.116494	-0.794675	0.662904	2.02
20.4	0.0550476	-0.115823	-0.811891	0.680237	2.02
20.401	0.0542272	-0.115134	-0.828958	0.697419	2.02
20.402	0.0533897	-0.114428	-0.845871	0.714447	2.02
20.403	0.0525355	-0.113705	-0.862627	0.731317	2.02
20.404	0.0516645	-0.112965	-0.879223	0.748026	2.02
20.405	0.0507771	-0.112209	-0.895655	0.764571	2.02
20.406	0.0498733	-0.111436	-0.911921	0.780948	2.02
20.407	0.0489533	-0.110647	-0.928016	0.797154	2.02
20.408	0.0480173	-0.109842	-0.943937	0.813186	2.02
20.409	0.0470655	-0.109021	-0.959682	0.829041	2.02
20.41	0.046098	-0.108184	-0.975248	0.844715	2.02
20.411	0.0451151	-0.107331	-0.99063	0.860205	2.02
20.412	0.0441168	-0.106463	-1.00583	0.875508	2.02
20.413	0.0431035	-0.10558	-1.02083	0.890621	2.02
20.414	0.0420752	-0.104682	-1.03565	0.905541	2.02
20.415	0.0410322	-0.103769	-1.05027	0.920265	2.02
20.416	0.0399747	-0.102842	-1.06469	0.93479	2.02
20.417	0.0389029	-0.1019	-1.07891	0.949113	2.02
20.418	0.037817	-0.100944	-1.09293	0.963231	2.02
20.419	0.0367171	-0.0999735	-1.10674	0.977142	2.02
20.42	0.0356036	-0.0989895	-1.12034	0.990842	2.02
20.421	0.0344765	-0.0979919	-1.13373	1.00433	2.02
20.422	0.0333362	-0.0969809	-1.1469	1.0176	2.02
20.423	0.0321828	-0.0959567	-1.15986	1.03065	2.02
20.424	0.0310166	-0.0949197	-1.17259	1.04348	2.02
20.425	0.0298377	-0.0938699	-1.1851	1.05609	2.02
20.426	0.0286464	-0.0928076	-1.19739	1.06847	2.02
20.427	0.027443	-0.091733	-1.20945	1.08062	2.02
20.428	0.0262276	-0.0906464	-1.22128	1.09254	2.02
20.429	0.0250005	-0.089548	-1.23288	1.10423	2.02
20.43	0.0237619	-0.088438	-1.24424	1.11568	2.02
20.431	0.0225121	-0.0873167	-1.25536	1.12689	2.02
20.432	0.0212513	-0.0861843	-1.26625	1.13787	2.02
20.433	0.0199797	-0.085041	-1.27689	1.1486	2.02
20.434	0.0186976	-0.0838872	-1.28729	1.15908	2.02
20.435	0.0174052	-0.082723	-1.29745	1.16932	2.02
20.436	0.0161028	-0.0815486	-1.30735	1.1793	2.02
20.437	0.0147906	-0.0803644	-1.31701	1.18904	2.02
20.438	0.0134688	-0.0791706	-1.32641	1.19853	2.02
20.439	0.0121378	-0.0779675	-1.33556	1.20775	2.02
20.44	0.0107978	-0.0767552	-1.34446	1.21673	2.02
20.441	0.009449	-0.0755341	-1.35309	1.22544	2.02
20.442	0.00809169	-0.0743044	-1.36147	1.23389	2.02
20.443	0.00672614	-0.0730664	-1.36959	1.24208	2.02
20.444	0.0053526	-0.0718203	-1.37744	1.25001	2.02
20.445	0.00397134	-0.0705665	-1.38503	1.25767	2.02
20.446	0.00258262	-0.0693051	-1.39236	1.26507	2.02
20.447	0.00118671	-0.0680364	-1.39942	1.27219	2.02
20.448	-0.000216121	-0.0667608	-1.40621	1.27905	2.02
20.449	-0.00162561	-0.0654784	-1.41272	1.28563	2.02
20.45	-0.00304148	-0.0641896	-1.41897	1.29195	2.02
20.451	-0.00446346	-0.0628946	-1.42495	1.29799	2.02
20.452	-0.00589128	-0.0615937	-1.43065	1.30375	2.02
20.453	-0.00732467	-0.0602872	-1.43608	1.30924	2.02
20.454	-0.00876334	-0.0589754	-1.44123	1.31445	2.02
20.455	-0.010207	-0.0576584	-1.4461	1.31938	2.02
20.456	-0.0116555	-0.0563367	-1.4507	1.32403	2.02
20.457	-0.0131083	-0.0550105	-1.45501	1.3284	2.02
20.458	-0.0145654	-0.05368	-1.45905	1.3325	2.02
20.459	-0.0160263	-0.0523456	-1.46281	1.33631	2.02
20.46	-0.0174909	-0.0510075	-1.46628	1.33983	2.02
20.461	-0.0189588	-0.049666	-1.46947	1.34308	2.02
20.462	-0.0204298	-0.0483214	-1.47238	1.34603	2.02
20.463	-0.0219035	-0.046974	-1.47501	1.34871	2.02
20.464	-0.0233797	-0.0456241	-1.47735	1.3511	2.02
20.465	-0.0248581	-0.0442719	-1.47941	1.3532	2.02
20.466	-0.0263384	-0.0429178	-1.48119	1.35502	2.02
20.467	-0.0278204	-0.041562	-1.48268	1.35655	2.02
20.468	-0.0293037	-0.0402048	-1.48388	1.3578	2.02
20.469	-0.030788	-0.0388465	-1.4848	1.35875	2.02
20.47	-0.0322732	-0.0374874	-1.48543	1.35942	2.02
20.471	-0.0337588	-0.0361277	-1.48578	1.35981	2.02
20.472	-0.0352446	-0.0347678	-1.48584	1.3599	2.02
20.473	-0.0367304	-0.033408	-1.48561	1.35971	2.02
20.474	-0.0382158	-0.0320485	-1.4851	1.35923	2.02
20.475	-0.0397005	-0.0306896	-1.4843	1.35846	2.02
20.476	-0.0411843	-0.0293317	-1.48322	1.35741	2.02
20.477	-0.0426668	-0.0279749	-1.48185	1.35607	2.02
20.478	-0.0441479	-0.0266196	-1.48019	1.35444	2.02
20.479	-0.0456271	-0.0252661	-1.47825	1.35253	2.02
20.48	-0.0471043	-0.0239147	-1.47603	1.35033	2.02
20.481	-0.0485791	-0.0225656	-1.47352	1.34785	2.02
20.482	-0.0500512	-0.0212191	-1.47073	1.34508	2.02
20.483	-0.0515205	-0.0198755	-1.46766	1.34202	2.02
20.484	-0.0529865	-0.0185351	-1.4643	1.33868	2.02
20.485	-0.054449	-0.0171982	-1.46066	1.33506	2.02
20.486	-0.0559077	-0.0158651	-1.45674	1.33116	2.02
20.487	-0.0573623	-0.014536	-1.45254	1.32697	2.02
20.488	-0.0588127	-0.0132112	-1.44806	1.32251	2.02
20.489	-0.0602584	-0.0118911	-1.4433	1.31776	2.02
20.49	-0.0616992	-0.0105758	-1.43827	1.31274	2.02
20.491	-0.0631348	-0.00926569	-1.43295	1.30744	2.02
20.492	-0.064565	-0.00796102	-1.42737	1.30186	2.02
20.493	-0.0659895	-0.00666207	-1.42151	1.296	2.02
20.494	-0.0674079	-0.00536911	-1.41537	1.28987	2.02
20.495	-0.0688201	-0.00408241	-1.40896	1.28347	2.02
20.496	-0.0702258	-0.00280225	-1.40229	1.2768	2.02
20.497	-0.0716246	-0.0015289	-1.39534	1.26985	2.02
20.498	-0.0730163	-0.000262636	-1.38812	1.26264	2.02
20.499	-0.0744007	0.000996284	-1.38064	1.25516	2.02
20.5	-0.0757775	0.00224759	-1.3729	1.24741	2.02
20.501	-0.0771464	0.00349101	-1.36489	1.2394	2.02
20.502	-0.0785072	0.00472629	-1.35661	1.23112	2.02
20.503	-0.0798596	0.00595317	-1.34808	1.22258	2.02
20.504	-0.0812033	0.00717138	-1.33929	1.21379	2.02
20.505	-0.0825381	0.00838066	-1.33025	1.20473	2.02
20.506	-0.0838637	0.00958076	-1.32094	1.19542	2.02
20.507	-0.0851799	0.0107714	-1.31139	1.18586	2.02
20.508	-0.0864864	0.0119524	-1.30158	1.17604	2.02
20.509	-0.087783	0.0131234	-1.29153	1.16597	2.02
20.51	-0.0890694	0.0142843	-1.28123	1.15566	2.02
20.511	-0.0903454	0.0154347	-1.27068	1.1451	2.02
20.512	-0.0916107	0.0165744	-1.25989	1.13429	2.02
20.513	-0.0928651	0.0177032	-1.24886	1.12324	2.02
20.514	-0.0941083	0.0188208	-1.23759	1.11196	2.02
20.515	-0.0953402	0.019927	-1.22609	1.10043	2.02
20.516	-0.0965604	0.0210216	-1.21435	1.08867	2.02
20.517	-0.0977688	0.0221043	-1.20238	1.07668	2.02
20.518	-0.0989651	0.0231749	-1.19018	1.06446	2.02
20.519	-0.100149	0.0242331	-1.17776	1.05201	2.02
20.52	-0.101321	0.0252788	-1.16511	1.03934	2.02
20.521	-0.102479	0.0263117	-1.15223	1.02644	2.02
20.522	-0.103625	0.0273316	-1.13914	1.01332	2.02
20.523	-0.104757	0.0283383	-1.12584	0.999987	2.02
20.524	-0.105877	0.0293315	-1.11232	0.986437	2.02
20.525	-0.106982	0.0303111	-1.09858	0.972676	2.02
20.526	-0.108074	0.0312768	-1.08464	0.958705	2.02
20.527	-0.109151	0.0322284	-1.0705	0.944528	2.02
20.528	-0.110215	0.0331658	-1.05615	0.930147	2.02
20.529	-0.111263	0.0340886	-1.0416	0.915566	2.02
20.53	-0.112298	0.0349968	-1.02686	0.900787	2.02
20.531	-0.113317	0.0358902	-1.01192	0.885813	2.02
20.532	-0.114321	0.0367684	-0.996791	0.870648	2.02
20.533	-0.115311	0.0376314	-0.981475	0.855294	2.02
20.534	-0.116284	0.0384789	-0.965973	0.839755	2.02
20.535	-0.117242	0.0393108	-0.95029	0.824033	2.02
20.536	-0.118185	0.0401269	-0.934429	0.808132	2.02
20.537	-0.119111	0.040927	-0.918393	0.792055	2.02
20.538	-0.120022	0.041711	-0.902184	0.775806	2.02
20.539	-0.120916	0.0424786	-0.885807	0.759386	2.02
