t	Theta RK	Omega RK	u	v	Energy
4.36	-0.041014	-0.159478	1.14389	-1.15738	2.01995
4.37	-0.0302029	-0.170415	1.01469	-1.02653	2.01995
4.38	-0.0207886	-0.179939	0.865011	-0.875103	2.01995
4.39	-0.012961	-0.187859	0.697874	-0.706126	2.01995
4.4	-0.00687814	-0.194015	0.516651	-0.522992	2.01995
4.41	-0.00266281	-0.198284	0.324998	-0.329376	2.01995
4.42	-0.000400112	-0.20058	0.12678	-0.129162	2.01995
4.43	-0.000135796	-0.200858	-0.0740062	0.0736331	2.01995
4.44	-0.0018753	-0.199113	-0.273311	0.274939	2.01995
4.45	-0.00558366	-0.195378	-0.467115	0.470718	2.01995
4.46	-0.0111862	-0.18973	-0.65151	0.65704	2.01995
4.47	-0.01857	-0.182281	-0.822777	0.830168	2.01995
4.48	-0.0275864	-0.173182	-0.977459	0.986629	2.01995
4.49	-0.0380534	-0.162615	-1.11244	1.12329	2.01995
4.5	-0.0497602	-0.150792	-1.22498	1.2374	2.01995
4.51	-0.0624706	-0.13795	-1.31283	1.32669	2.01995
4.52	-0.0759283	-0.124347	-1.37419	1.38936	2.01995
4.53	-0.0898618	-0.110255	-1.40782	1.42417	2.01995
4.54	-0.10399	-0.0959586	-1.41304	1.43042	2.01995
4.55	-0.118027	-0.0817428	-1.38974	1.408	2.01995
4.56	-0.131691	-0.0678928	-1.33836	1.35737	2.01995
4.57	-0.144704	-0.0546861	-1.25994	1.27957	2.01995
4.58	-0.156805	-0.042387	-1.15604	1.17615	2.01995
4.59	-0.167747	-0.0312415	-1.02874	1.04922	2.01995
4.6	-0.17731	-0.0214725	-0.880599	0.90134	2.01995
4.61	-0.185299	-0.0132747	-0.714578	0.735491	2.01995
4.62	-0.191553	-0.0068115	-0.534009	0.555021	2.01995
4.63	-0.195943	-0.00221099	-0.342515	0.36357	2.01995
4.64	-0.198379	0.000436123	-0.143937	0.165	2.01995
4.65	-0.198811	0.0010786	0.0577387	-0.0366851	2.01995
4.66	-0.197228	-0.00029441	0.258466	-0.237418	2.01995
4.67	-0.193659	-0.00365308	0.454217	-0.433151	2.01995
4.68	-0.188173	-0.00892757	0.641064	-0.619937	2.01995
4.69	-0.180879	-0.0160094	0.815259	-0.794008	2.01995
4.7	-0.171922	-0.0247536	0.973306	-0.951853	2.01995
4.71	-0.161478	-0.0349816	1.11204	-1.09029	2.01995
4.72	-0.149755	-0.0464851	1.22867	-1.20651	2.01995
4.73	-0.136986	-0.0590299	1.32087	-1.29819	2.01995
4.74	-0.123425	-0.0723607	1.38679	-1.36345	2.01995
4.75	-0.109342	-0.0862064	1.42512	-1.40099	2.01995
4.76	-0.0950175	-0.100285	1.43509	-1.41003	2.01995
4.77	-0.0807358	-0.114311	1.41652	-1.39038	2.01995
4.78	-0.0667812	-0.127998	1.36978	-1.34243	2.01995
4.79	-0.0534311	-0.141068	1.29583	-1.26713	2.01995
4.8	-0.0409505	-0.153255	1.19616	-1.16599	2.01995
4.81	-0.029587	-0.164309	1.07279	-1.04104	2.01994
4.82	-0.0195654	-0.174004	0.928216	-0.894765	2.01994
4.83	-0.0110837	-0.182143	0.765346	-0.730113	2.01994
4.84	-0.00430863	-0.188556	0.587471	-0.550383	2.01994
4.85	0.000627539	-0.193112	0.398177	-0.35918	2.01994
4.86	0.00362953	-0.195714	0.201284	-0.16034	2.01994
4.87	0.00464108	-0.196307	0.000759595	0.0421455	2.01994
4.88	0.00364609	-0.194873	-0.199351	0.244214	2.01994
4.89	0.000668893	-0.191437	-0.395014	0.44181	2.01994
4.9	-0.00422618	-0.186065	-0.582283	0.630968	2.01994
4.91	-0.0109362	-0.178859	-0.757382	0.807893	2.01994
4.92	-0.0193214	-0.16996	-0.916779	0.969036	2.01994
4.93	-0.0292086	-0.159541	-1.05726	1.11116	2.01994
4.94	-0.040394	-0.147809	-1.17598	1.23143	2.01994
4.95	-0.0526476	-0.134994	-1.27056	1.32742	2.01994
4.96	-0.0657181	-0.121348	-1.33907	1.39721	2.01994
4.97	-0.0793374	-0.107142	-1.38013	1.43942	2.01994
4.98	-0.0932263	-0.092655	-1.39291	1.45319	2.01994
4.99	-0.1071	-0.0781739	-1.37713	1.43827	2.01994
5	-0.120675	-0.0639844	-1.33311	1.39496	2.01994
5.01	-0.133671	-0.0503665	-1.26172	1.32414	2.01994
5.02	-0.145823	-0.0375886	-1.16439	1.22725	2.01994
5.03	-0.156879	-0.025902	-1.04307	1.10625	2.01994
5.04	-0.166612	-0.0155361	-0.900191	0.96357	2.01994
5.05	-0.17482	-0.0066934	-0.738612	0.802101	2.01994
5.06	-0.181333	0.000454055	-0.561578	0.625097	2.01994
5.07	-0.186012	0.00576857	-0.372642	0.436128	2.01994
5.08	-0.188758	0.00914937	-0.175594	0.239004	2.01994
5.09	-0.18951	0.0105347	0.0256099	0.0376995	2.01994
5.1	-0.188246	0.00990294	0.226932	-0.163727	2.01994
5.11	-0.184985	0.00727328	0.424332	-0.361214	2.01994
5.12	-0.179785	0.0027051	0.613847	-0.55078	2.01994
5.13	-0.172747	-0.00370312	0.791674	-0.728604	2.01994
5.14	-0.164003	-0.0118158	0.954244	-0.891098	2.01994
5.15	-0.153724	-0.021463	1.0983	-1.03499	2.01994
5.16	-0.142108	-0.0324437	1.22094	-1.15736	2.01994
5.17	-0.129384	-0.0445302	1.31973	-1.25576	2.01994
5.18	-0.1158	-0.0574722	1.39266	-1.32819	2.01994
5.19	-0.101622	-0.0710024	1.4383	-1.37319	2.01994
5.2	-0.0871284	-0.0848413	1.45573	-1.38983	2.01994
5.21	-0.072603	-0.0987032	1.4446	-1.37779	2.01994
5.22	-0.0583309	-0.112302	1.40515	-1.33728	2.01994
5.23	-0.0445919	-0.125357	1.33818	-1.26913	2.01994
5.24	-0.0316546	-0.137597	1.24506	-1.17468	2.01994
5.25	-0.0197718	-0.148769	1.12765	-1.05584	2.01994
5.26	-0.00917485	-0.15864	0.988325	-0.914982	2.01994
5.27	-6.90925e-05	-0.167004	0.829905	-0.754932	2.01994
5.28	0.00737014	-0.173685	0.65558	-0.578902	2.01994
5.29	0.0130011	-0.178541	0.468866	-0.390425	2.01994
5.3	0.0167186	-0.181465	0.273526	-0.193284	2.01994
5.31	0.018456	-0.182391	0.073499	0.00856399	2.01994
5.32	0.0181864	-0.181291	-0.127184	0.211067	2.01994
5.33	0.0159236	-0.178181	-0.324477	0.410159	2.01994
5.34	0.0117215	-0.173113	-0.514403	0.601844	2.01994
5.35	0.00567292	-0.166182	-0.693135	0.782273	2.01994
5.36	-0.00209183	-0.157517	-0.857068	0.947826	2.01994
5.37	-0.011408	-0.147286	-1.0029	1.09518	2.01994
5.38	-0.0220795	-0.135684	-1.12768	1.22138	2.01994
5.39	-0.033883	-0.122937	-1.2289	1.32389	2.01994
5.4	-0.046572	-0.109292	-1.30451	1.40067	2.01994
5.41	-0.0598826	-0.0950149	-1.35299	1.45017	2.01994
5.42	-0.0735379	-0.0803833	-1.37335	1.4714	2.01994
5.43	-0.0872542	-0.0656827	-1.36517	1.46395	2.01994
5.44	-0.100746	-0.0511996	-1.32861	1.42797	2.01994
5.45	-0.113734	-0.037216	-1.26439	1.3642	2.01994
5.46	-0.125946	-0.024004	-1.17381	1.27393	2.01994
5.47	-0.137128	-0.0118199	-1.05868	1.15897	2.01994
5.48	-0.147046	-0.000899197	-0.921302	1.02166	2.01994
5.49	-0.155489	0.00854788	-0.764435	0.864752	2.01994
5.5	-0.16228	0.016341	-0.591228	0.691418	2.01994
5.51	-0.167271	0.0223331	-0.405156	0.505152	2.01994
5.52	-0.170352	0.0264134	-0.209957	0.309707	2.01994
5.53	-0.171453	0.0285097	-0.0095484	0.109022	2.01994
5.54	-0.170539	0.0285898	0.192045	-0.0928579	2.01994
5.55	-0.167621	0.0266621	0.390774	-0.291865	2.01994
5.56	-0.162747	0.0227755	0.58265	-0.48399	2.01994
5.57	-0.156004	0.0170182	0.763819	-0.66536	2.01994
5.58	-0.147518	0.00951639	0.930644	-0.832319	2.01994
5.59	-0.13745	0.000431185	1.07978	-0.981502	2.01994
5.6	-0.125992	-0.0100443	1.20822	-1.1099	2.01994
5.61	-0.113363	-0.0216888	1.31341	-1.21493	2.01994
5.62	-0.0998084	-0.0342577	1.39322	-1.29446	2.01994
5.63	-0.0855891	-0.0474875	1.44606	-1.34689	2.01994
5.64	-0.0709808	-0.0611015	1.47087	-1.37116	2.01994
5.65	-0.0562668	-0.0748151	1.46717	-1.36678	2.01994
5.66	-0.0417324	-0.0883417	1.43502	-1.33382	2.01994
5.67	-0.0276591	-0.101398	1.3751	-1.27294	2.01994
5.68	-0.0143192	-0.113711	1.2886	-1.18536	2.01993
5.69	-0.00197011	-0.125022	1.17727	-1.07284	2.01993
5.7	0.00915074	-0.135092	1.04336	-0.937632	2.01993
5.71	0.0188307	-0.143708	0.889569	-0.782447	2.01993
5.72	0.0268861	-0.150685	0.718999	-0.610404	2.01993
5.73	0.0331661	-0.155872	0.535086	-0.424956	2.01993
5.74	0.0375556	-0.159152	0.341534	-0.229828	2.01993
5.75	0.0399776	-0.160449	0.142245	-0.0289389	2.01993
5.76	0.0403947	-0.159725	-0.0587672	0.173676	2.01993
5.77	0.03881	-0.156983	-0.257453	0.373947	2.01993
5.78	0.0352668	-0.152267	-0.44981	0.567852	2.01993
5.79	0.0298479	-0.14566	-0.631963	0.751496	2.01993
5.8	0.0226739	-0.137284	-0.800241	0.92119	2.01993
5.81	0.0139007	-0.127294	-0.951254	1.07353	2.01993
5.82	0.0037166	-0.115881	-1.08196	1.20545	2.01993
5.83	-0.00766184	-0.103263	-1.18972	1.31431	2.01993
5.84	-0.0199939	-0.0896796	-1.27236	1.39791	2.01993
5.85	-0.0330197	-0.0753941	-1.32822	1.4546	2.01993
5.86	-0.0464651	-0.0606813	-1.35617	1.48323	2.01993
5.87	-0.0600479	-0.0458252	-1.35563	1.48322	2.01993
5.88	-0.0734827	-0.0311125	-1.32662	1.45459	2.01993
5.89	-0.0864871	-0.016827	-1.26971	1.39792	2.01993
5.9	-0.0987875	-0.00324384	-1.18604	1.31435	2.01993
5.91	-0.110124	0.00937593	-1.07729	1.20557	2.01993
5.92	-0.120257	0.0207908	-0.945645	1.07378	2.01993
5.93	-0.128969	0.0307835	-0.793744	0.921617	2.01993
5.94	-0.136074	0.0391654	-0.62464	0.752161	2.01993
5.95	-0.141416	0.0457803	-0.441728	0.568823	2.01993
5.96	-0.144875	0.0505078	-0.248684	0.375296	2.01993
5.97	-0.146369	0.0532652	-0.0493855	0.175477	2.01993
5.98	-0.145855	0.0540097	0.152163	-0.0266096	2.01993
5.99	-0.143332	0.052739	0.351911	-0.226893	2.01993
6	-0.138836	0.0494914	0.545846	-0.421341	2.01993
6.01	-0.132447	0.0443448	0.73007	-0.606036	2.01993
6.02	-0.12428	0.0374156	0.900883	-0.777259	2.01993
6.03	-0.114486	0.0288561	1.05485	-0.931562	2.01993
6.04	-0.103249	0.0188512	1.18889	-1.06584	2.01993
6.05	-0.0907835	0.00761525	1.30029	-1.17738	2.01993
6.06	-0.0773264	-0.00461287	1.38683	-1.26393	2.01993
6.07	-0.0631356	-0.0175742	1.44677	-1.32376	2.01993
6.08	-0.0484837	-0.0309948	1.47891	-1.35566	2.01993
6.09	-0.0336524	-0.0445918	1.4826	-1.35897	2.01993
6.1	-0.0189269	-0.0580785	1.45778	-1.33363	2.01993
6.11	-0.00459033	-0.0711705	1.40494	-1.28015	2.01993
6.12	0.00908198	-0.0835911	1.32516	-1.19959	2.01993
6.13	0.0218282	-0.0950773	1.22004	-1.09357	2.01993
6.14	0.0334052	-0.105385	1.0917	-0.964232	2.01993
6.15	0.0435933	-0.114293	0.942725	-0.814159	2.01993
6.16	0.0522008	-0.121609	0.776118	-0.646372	2.01993
6.17	0.059068	-0.127172	0.595234	-0.464242	2.01993
6.18	0.0640699	-0.130858	0.403713	-0.271429	2.01993
6.19	0.0671196	-0.132578	0.205411	-0.0718088	2.01993
6.2	0.0681688	-0.132285	0.00432186	0.130607	2.01993
6.21	0.0672102	-0.12997	-0.195507	0.331749	2.01993
6.22	0.0642763	-0.125667	-0.390053	0.527574	2.01993
6.23	0.0594398	-0.11945	-0.575399	0.714148	2.01993
6.24	0.0528115	-0.111428	-0.747814	0.887718	2.01993
6.25	0.0445383	-0.10175	-0.903827	1.0448	2.01993
6.26	0.0348002	-0.0905975	-1.0403	1.18223	2.01993
6.27	0.0238068	-0.0781805	-1.15447	1.29725	2.01993
6.28	0.0117929	-0.064735	-1.24406	1.38755	2.01993
6.29	-0.000986214	-0.050518	-1.30725	1.45132	2.01993
6.3	-0.0142597	-0.0358015	-1.34277	1.48727	2.01993
6.31	-0.0277468	-0.0208678	-1.3499	1.49469	2.01993
6.32	-0.0411625	-0.00600351	-1.3285	1.47342	2.01993
6.33	-0.054223	0.0085063	-1.279	1.42391	2.01993
6.34	-0.0666519	0.0223836	-1.20238	1.34714	2.01993
6.35	-0.0781853	0.0353632	-1.1002	1.24466	2.01993
6.36	-0.0885773	0.0471979	-0.97449	1.11854	2.01993
6.37	-0.097605	0.0576635	-0.827792	0.971315	2.01993
6.38	-0.105073	0.0665636	-0.66305	0.805951	2.01993
6.39	-0.110817	0.0737331	-0.483576	0.625774	2.01993
6.4	-0.114707	0.0790417	-0.29298	0.434413	2.01993
6.41	-0.116652	0.0823968	-0.0950925	0.235716	2.01993
6.42	-0.116598	0.0837449	0.106107	0.0336847	2.01993
6.43	-0.114532	0.0830729	0.306572	-0.167617	2.01993
6.44	-0.110482	0.0804085	0.502274	-0.364137	2.01993
6.45	-0.104516	0.0758194	0.689275	-0.551921	2.01993
6.46	-0.0967386	0.0694119	0.863817	-0.72719	2.01993
6.47	-0.0872929	0.0613291	1.02239	-0.886417	2.01993
6.48	-0.0763548	0.0517478	1.1618	-1.0264	2.01993
6.49	-0.0641302	0.0408748	1.27926	-1.14431	2.01993
6.5	-0.0508509	0.0289431	1.37239	-1.2378	2.01993
6.51	-0.0367699	0.0162068	1.43932	-1.30496	2.01993
6.52	-0.0221564	0.00293632	1.47872	-1.34445	2.01993
6.53	-0.00729016	-0.0105871	1.48978	-1.35547	2.01993
6.54	0.00754388	-0.0240774	1.47229	-1.33781	2.01993
6.55	0.0220615	-0.0372487	1.4266	-1.29181	2.01993
6.56	0.0359848	-0.0498221	1.35363	-1.21841	2.01992
6.57	0.0490479	-0.0615302	1.25485	-1.11906	2.01992
6.58	0.0610021	-0.0721234	1.13224	-0.995787	2.01992
6.59	0.0716213	-0.0813743	0.988272	-0.851053	2.01992
6.6	0.0807059	-0.0890826	0.825846	-0.687774	2.01992
6.61	0.0880875	-0.0950789	0.648227	-0.509232	2.01992
6.62	0.0936317	-0.0992283	0.458988	-0.31902	2.01992
6.63	0.0972411	-0.101433	0.261936	-0.120963	2.01992
6.64	0.0988575	-0.101635	0.0610357	0.0809541	2.01992
6.65	0.0984625	-0.0998146	-0.139672	0.282671	2.01992
6.66	0.0960782	-0.0959954	-0.336149	0.480129	2.01992
6.67	0.0917668	-0.0902395	-0.524444	0.669356	2.01992
6.68	0.0856293	-0.0826485	-0.700769	0.846547	2.01992
6.69	0.0778032	-0.0733607	-0.861576	1.00814	2.01992
6.7	0.0684603	-0.0625487	-1.00363	1.15087	2.01992
6.71	0.0578027	-0.0504157	-1.12408	1.27189	2.01992
6.72	0.046059	-0.0371916	-1.22049	1.36874	2.01992
6.73	0.0334796	-0.0231281	-1.29094	1.43949	2.01992
6.74	0.0203317	-0.00849384	-1.334	1.4827	2.01992
6.75	0.00689395	0.0064311	-1.3488	1.49752	2.01992
6.76	-0.00654906	0.0213607	-1.33506	1.48363	2.01992
6.77	-0.0197128	0.0360089	-1.29304	1.44133	2.01992
6.78	-0.0323183	0.0500952	-1.2236	1.37145	2.01992
6.79	-0.0440978	0.0633506	-1.12812	1.27541	2.01992
6.8	-0.0548002	0.0755225	-1.00854	1.15514	2.01992
6.81	-0.0641961	0.0863805	-0.86726	1.01304	2.01992
6.82	-0.0720824	0.0957201	-0.70712	0.851993	2.01992
6.83	-0.0782863	0.103368	-0.531345	0.675221	2.01992
6.84	-0.0826689	0.109184	-0.343472	0.486283	2.01992
6.85	-0.085128	0.113066	-0.147281	0.288979	2.01992
6.86	-0.0855999	0.114949	0.0532805	0.0872762	2.01992
6.87	-0.0840612	0.11481	0.254176	-0.114769	2.01992
6.88	-0.0805288	0.112666	0.451362	-0.313095	2.01992
6.89	-0.0750596	0.108574	0.640872	-0.503712	2.01992
6.9	-0.0677497	0.10263	0.818891	-0.682789	2.01992
6.91	-0.0587321	0.0949685	0.981837	-0.846724	2.01992
6.92	-0.0481742	0.0857571	1.12643	-0.992222	2.01992
6.93	-0.0362745	0.0751954	1.24976	-1.11636	2.01992
6.94	-0.0232583	0.0635096	1.34934	-1.21664	2.01992
6.95	-0.00937362	0.050949	1.42318	-1.29104	2.01992
6.96	0.00511423	0.0377802	1.46977	-1.33808	2.01992
6.97	0.0199277	0.024282	1.48819	-1.35681	2.01992
6.98	0.0347826	0.0107399	1.47805	-1.34685	2.01992
6.99	0.049394	-0.00255981	1.43957	-1.3084	2.01992
7	0.0634819	-0.0153357	1.37351	-1.24225	2.01992
7.01	0.0767765	-0.0273168	1.2812	-1.14973	2.01992
7.02	0.0890243	-0.0382483	1.16449	-1.03269	2.01992
7.03	0.0999926	-0.0478966	1.02573	-0.8935	2.01992
7.04	0.109475	-0.0560537	0.867708	-0.734958	2.01992
7.05	0.117293	-0.0625418	0.693601	-0.560256	2.01992
7.06	0.123305	-0.0672166	0.506907	-0.372912	2.01992
7.07	0.127402	-0.0699704	0.31138	-0.176697	2.01992
7.08	0.129516	-0.0707341	0.110948	0.0244396	2.01992
7.09	0.129618	-0.0694787	-0.0903577	0.226448	2.01992
7.1	0.127719	-0.0662158	-0.288492	0.425263	2.01992
7.11	0.123872	-0.0609975	-0.479472	0.61688	2.01992
7.12	0.118166	-0.0539151	-0.659459	0.797443	2.01992
7.13	0.110731	-0.0450976	-0.824836	0.963317	2.01992
7.14	0.10173	-0.0347089	-0.972279	1.11116	2.01992
7.15	0.0913556	-0.0229446	-1.09883	1.238	2.01992
7.16	0.0798314	-0.0100277	-1.20193	1.34127	2.01992
7.17	0.0674021	0.00379521	-1.27953	1.4189	2.01992
7.18	0.0543311	0.0182595	-1.33006	1.46932	2.01992
7.19	0.0408946	0.0330874	-1.35252	1.49152	2.01992
7.2	0.027376	0.0479941	-1.34644	1.48504	2.01992
7.21	0.0140605	0.0626929	-1.31197	1.45001	2.01992
7.22	0.00122918	0.0769013	-1.24979	1.38713	2.01992
7.23	-0.0108469	0.0903467	-1.16116	1.29766	2.01992
7.24	-0.0219116	0.102772	-1.04786	1.1834	2.01992
7.25	-0.0317294	0.11394	-0.912191	1.04665	2.01992
7.26	-0.0400898	0.123639	-0.756872	0.890139	2.01992
7.27	-0.0468117	0.131687	-0.585036	0.717024	2.01992
7.28	-0.0517469	0.137935	-0.400142	0.530781	2.01992
7.29	-0.0547834	0.142271	-0.205915	0.335151	2.01992
7.3	-0.0558471	0.14462	-0.00626612	0.134066	2.01992
7.31	-0.054904	0.144948	0.194785	-0.068434	2.01992
7.32	-0.0519602	0.14326	0.393188	-0.26828	2.01992
7.33	-0.0470624	0.139604	0.584949	-0.461457	2.01992
7.34	-0.0402963	0.134066	0.766204	-0.644082	2.01992
7.35	-0.0317856	0.12677	0.933305	-0.812488	2.01992
7.36	-0.0216887	0.117875	1.08288	-0.963291	2.01992
7.37	-0.0101965	0.107573	1.21193	-1.09346	2.01992
7.38	0.00247255	0.0960838	1.31783	-1.20039	2.01992
7.39	0.0160758	0.0836503	1.39847	-1.28192	2.01992
7.4	0.0303521	0.0705355	1.45221	-1.33643	2.01992
7.41	0.0450265	0.0570156	1.47796	-1.36282	2.01992
7.42	0.0598161	0.0433747	1.4752	-1.36057	2.01992
7.43	0.0744356	0.0298996	1.44399	-1.32972	2.01991
7.44	0.088603	0.0168736	1.38495	-1.27091	2.01991
7.45	0.102046	0.00457082	1.29925	-1.18532	2.01991
7.46	0.114505	-0.00674914	1.18862	-1.07468	2.01991
7.47	0.125742	-0.0168465	1.05527	-0.941211	2.01991
7.48	0.135543	-0.0255061	0.901888	-0.787616	2.01991
7.49	0.143723	-0.0325419	0.731549	-0.616986	2.01991
7.5	0.150129	-0.0378004	0.547675	-0.432758	2.01991
7.51	0.154644	-0.0411641	0.353958	-0.238645	2.01991
7.52	0.157188	-0.0425534	0.15429	-0.0385565	2.01991
7.53	0.157723	-0.0419287	-0.0473189	0.163476	2.01991
7.54	0.156249	-0.0392909	-0.246818	0.363384	2.01991
7.55	0.152807	-0.0346815	-0.440202	0.557138	2.01991
7.56	0.147478	-0.0281817	-0.623584	0.740837	2.01991
7.57	0.140381	-0.0199107	-0.793283	0.910778	2.01991
7.58	0.13167	-0.0100235	-0.945891	1.06354	2.01991
7.59	0.121531	0.00129235	-1.07834	1.19603	2.01991
7.6	0.110179	0.0138206	-1.18798	1.3056	2.01991
7.61	0.0978543	0.0273204	-1.27261	1.39002	2.01991
7.62	0.0848158	0.0415314	-1.33053	1.4476	2.01991
7.63	0.0713368	0.0561788	-1.36058	1.47716	2.01991
7.64	0.0576992	0.0709791	-1.36217	1.47811	2.01991
7.65	0.0441885	0.0856454	-1.33526	1.45042	2.01991
7.66	0.0310872	0.0998938	-1.28042	1.39465	2.01991
7.67	0.0186698	0.113448	-1.19874	1.3119	2.01991
7.68	0.00719664	0.126047	-1.09187	1.20384	2.01991
7.69	-0.00309073	0.137448	-0.961978	1.07262	2.01991
7.7	-0.0119748	0.147431	-0.811678	0.920899	2.01991
7.71	-0.0192662	0.155807	-0.644	0.751703	2.01991
7.72	-0.024808	0.162418	-0.462324	0.568435	2.01991
7.73	-0.0284782	0.167141	-0.270313	0.374774	2.01991
7.74	-0.0301927	0.169892	-0.0718337	0.174608	2.01991
7.75	-0.0299066	0.170625	0.129112	-0.0280422	2.01991
7.76	-0.0276157	0.169336	0.328477	-0.229108	2.01991
7.77	-0.0233558	0.166062	0.522242	-0.424552	2.01991
7.78	-0.0172026	0.160877	0.706503	-0.610449	2.01991
7.79	-0.00926985	0.153897	0.877546	-0.783067	2.01991
7.8	0.000292715	0.145272	1.03192	-0.938942	2.01991
7.81	0.0113026	0.135185	1.16652	-1.07494	2.01991
7.82	0.0235481	0.123848	1.27863	-1.18835	2.01991
7.83	0.0367925	0.111501	1.36598	-1.27687	2.01991
7.84	0.0507791	0.0983999	1.42681	-1.33875	2.01991
7.85	0.065236	0.0848189	1.45988	-1.37275	2.01991
7.86	0.0798818	0.0710404	1.46454	-1.37818	2.01991
7.87	0.0944315	0.057351	1.44067	-1.35495	2.01991
7.88	0.108601	0.0440355	1.38874	-1.30353	2.01991
7.89	0.122116	0.031371	1.3098	-1.22497	2.01991
7.9	0.134713	0.0196215	1.20542	-1.12084	2.01991
7.91	0.146147	0.00903249	1.0777	-0.993265	2.01991
7.92	0.156197	-0.000174043	0.9292	-0.844806	2.01991
7.93	0.164671	-0.00780389	0.762895	-0.678459	2.01991
7.94	0.171407	-0.0136947	0.582124	-0.497579	2.01991
7.95	0.176277	-0.0177191	0.390516	-0.305812	2.01991
7.96	0.179194	-0.0197875	0.191917	-0.107024	2.01991
7.97	0.180106	-0.0198495	-0.00968499	0.0947777	2.01991
7.98	0.179004	-0.0178954	-0.210243	0.295526	2.01991
7.99	0.175918	-0.013956	-0.405731	0.491175	2.01991
8	0.170919	-0.0081021	-0.592225	0.677781	2.01991
8.01	0.164116	-0.000443134	-0.76598	0.85158	2.01991
8.02	0.155653	0.00887507	-0.923511	1.00907	2.01991
8.03	0.14571	0.0196732	-1.06166	1.14707	2.01991
8.04	0.134494	0.0317422	-1.17765	1.26281	2.01991
8.05	0.122239	0.0448472	-1.26915	1.35393	2.01991
8.06	0.109199	0.0587326	-1.33435	1.41861	2.01991
8.07	0.0956443	0.0731268	-1.37193	1.45553	2.01991
8.08	0.0818552	0.087748	-1.38114	1.46394	2.01991
8.09	0.0681168	0.10231	-1.36182	1.44366	2.01991
8.1	0.0547129	0.116527	-1.31435	1.3951	2.01991
8.11	0.0419206	0.130121	-1.2397	1.31922	2.01991
8.12	0.0300047	0.142825	-1.13938	1.21753	2.01991
8.13	0.019212	0.154392	-1.01541	1.09208	2.01991
8.14	0.00976698	0.164596	-0.870311	0.945382	2.01991
8.15	0.00186662	0.173238	-0.706995	0.780375	2.01991
8.16	-0.00432309	0.180153	-0.528759	0.600371	2.01991
8.17	-0.00867073	0.185208	-0.339198	0.408982	2.01991
8.18	-0.011082	0.188308	-0.142134	0.210048	2.01991
8.19	-0.0115016	0.189397	0.0584597	0.00756429	2.01991
8.2	-0.0099145	0.188461	0.25854	-0.194407	2.01991
8.21	-0.006346	0.185524	0.454072	-0.39181	2.01991
8.22	-0.000861398	0.180653	0.641114	-0.580685	2.01991
8.23	0.00643536	0.173951	0.815895	-0.757241	2.01991
8.24	0.0154038	0.165561	0.97489	-0.917934	2.01991
8.25	0.0258697	0.155656	1.11489	-1.05954	2.01991
8.26	0.0376288	0.144443	1.23307	-1.17923	2.01991
8.27	0.0504504	0.132153	1.32705	-1.27459	2.01991
8.28	0.0640826	0.119039	1.39492	-1.34371	2.01991
8.29	0.0782571	0.105371	1.43531	-1.38523	2.01991
8.3	0.0926944	0.0914295	1.4474	-1.3983	2.0199
8.31	0.10711	0.0775008	1.43094	-1.38268	2.0199
8.32	0.121219	0.0638705	1.38625	-1.3387	2.0199
8.33	0.134743	0.0508186	1.31421	-1.26723	2.0199
8.34	0.147417	0.0386128	1.21627	-1.16974	2.0199
8.35	0.158989	0.0275041	1.09439	-1.04819	2.0199
8.36	0.169233	0.0177211	0.951012	-0.905037	2.0199
8.37	0.177947	0.00946584	0.789009	-0.743168	2.0199
8.38	0.184961	0.00290935	0.611631	-0.565851	2.0199
8.39	0.19014	-0.00181152	0.422437	-0.376661	2.0199
8.4	0.193383	-0.00459696	0.225224	-0.179414	2.0199
8.41	0.194631	-0.00538616	0.0239485	0.0219132	2.0199
8.42	0.193862	-0.00415861	-0.17735	0.223261	2.0199
8.43	0.191097	-0.000934424	-0.374631	0.420569	2.0199
8.44	0.186396	0.00422601	-0.563936	0.609859	2.0199
8.45	0.179858	0.0112233	-0.741466	0.787314	2.0199
8.46	0.171618	0.0199208	-0.903661	0.949354	2.0199
8.47	0.161847	0.030148	-1.04727	1.09271	2.0199
8.48	0.150745	0.041703	-1.1694	1.21449	2.0199
8.49	0.138539	0.0543575	-1.26762	1.31223	2.0199
8.5	0.125478	0.0678608	-1.33996	1.38396	2.0199
8.51	0.111831	0.081945	-1.38498	1.42822	2.0199
8.52	0.0978731	0.0963305	-1.40177	1.44412	2.0199
8.53	0.0838905	0.110732	-1.39001	1.43133	2.0199
8.54	0.0701675	0.124862	-1.34994	1.39008	2.0199
8.55	0.0569835	0.138441	-1.28239	1.32121	2.0199
8.56	0.044607	0.151199	-1.18871	1.22609	2.0199
8.57	0.0332902	0.162881	-1.07081	1.10662	2.0199
8.58	0.0232637	0.173258	-0.931066	0.965189	2.0199
8.59	0.0147324	0.182121	-0.772297	0.804642	2.0199
8.6	0.00787063	0.189297	-0.597709	0.628195	2.0199
8.61	0.00281928	0.194644	-0.410823	0.439387	2.0199
8.62	-0.000317338	0.198057	-0.215407	0.242007	2.0199
8.63	-0.00147354	0.199469	-0.0154042	0.0400146	2.0199
8.64	-0.000623559	0.198855	0.185154	-0.162537	2.0199
8.65	0.0022179	0.19623	0.382222	-0.361582	2.0199
8.66	0.00699597	0.191648	0.571827	-0.553128	2.0199
8.67	0.0136168	0.185205	0.750144	-0.73333	2.0199
8.68	0.0219492	0.177032	0.913576	-0.898575	2.0199
